fc_num,contact_date,sex,race,age,build,hair_style,skin_tone,ethnicity,otherclothing,deceased,license_state,license_type,frisk/search
FC19001585,2019-12-05 22:49:00.0,Male,Other,30,NULL,NULL,NULL,Hispanic Origin,NULL,0,NULL,,0
FC19001617,2019-12-06 00:00:00.0,Male,Black,48,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001617,2019-12-06 00:00:00.0,Male,Black,42,Heavy,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001589,2019-12-06 00:00:00.0,Male,Black,31,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19001589,2019-12-06 00:00:00.0,Male,Black,20,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19001588,2019-12-06 00:50:00.0,Male,White,31,Heavy,NULL,NULL,Hispanic Origin,NULL,0,MA,,0
FC19001587,2019-12-06 01:00:00.0,Male,White,21,Thin,Curly,Medium,NULL,NULL,0,MA,,1
FC19001598,2019-12-06 08:35:00.0,Male,White,46,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001636,2019-12-06 12:00:00.0,Male,White,22,Thin,NULL,NULL,Hispanic Origin,NULL,0,MA,,0
FC19001616,2019-12-06 12:07:00.0,Female,White,28,NULL,NULL,NULL,NULL,NULL,0,MA,,0
FC19001593,2019-12-06 12:30:00.0,Male,White,27,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,Class D,1
FC19001593,2019-12-06 12:30:00.0,Female,White,44,NULL,NULL,NULL,Unknown,NULL,0,NULL,,0
FC19001592,2019-12-06 12:40:00.0,Male,Black,39,Heavy,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,Class D,0
FC19001595,2019-12-06 13:19:00.0,Male,Black,52,NULL,NULL,NULL,Hispanic Origin,NULL,0,MA,None,1
FC19001595,2019-12-06 13:19:00.0,Male,White,27,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19001594,2019-12-06 13:36:00.0,Male,Black,33,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001619,2019-12-06 14:57:00.0,Male,White,51,NULL,NULL,NULL,NULL,NULL,0,MA,,0
FC19001600,2019-12-06 15:03:00.0,Male,Black,29,Heavy,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19001596,2019-12-06 15:05:00.0,Male,Black,27,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001602,2019-12-06 15:50:00.0,Male,Black,38,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001603,2019-12-06 18:15:00.0,Male,Black,46,NULL,Bushy,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001603,2019-12-06 18:15:00.0,Male,White,24,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001604,2019-12-06 19:37:00.0,Male,Black,25,Heavy,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19001607,2019-12-06 19:52:00.0,Male,Black,32,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001608,2019-12-06 20:10:00.0,Male,White,42,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,NULL,,0
FC19001605,2019-12-06 20:35:00.0,Male,White,32,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19001609,2019-12-06 22:30:00.0,Male,White,39,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001609,2019-12-06 22:30:00.0,Male,White,41,Medium,Short,Light,Not of Hispanic Origin,NULL,0,MA,,0
FC19001612,2019-12-07 00:01:00.0,Male,White,32,Muscular,NULL,Light,Not of Hispanic Origin,NULL,0,MA,Class D,0
FC19001615,2019-12-07 00:02:00.0,Male,Black,28,NULL,NULL,NULL,Hispanic Origin,NULL,0,MA,Class D,0
FC19001610,2019-12-07 00:18:00.0,Male,Black,27,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19001610,2019-12-07 00:18:00.0,Male,Black,34,Unknown,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001610,2019-12-07 00:18:00.0,Male,Black,36,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001613,2019-12-07 00:34:00.0,Male,Black,28,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001613,2019-12-07 00:34:00.0,Male,Black,27,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001613,2019-12-07 00:34:00.0,Male,Black,26,Thin,Dreadlocks,Dark,Not of Hispanic Origin,NULL,0,MA,,0
FC19001614,2019-12-07 01:24:00.0,Male,Black,30,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001640,2019-12-07 01:56:00.0,Male,Black,20,Medium,Short,Medium Brown,NULL,NULL,0,MA,,1
FC19001640,2019-12-07 01:56:00.0,Male,Black,19,Heavy,Short,Medium Brown,NULL,NULL,0,MA,,1
FC19001640,2019-12-07 01:56:00.0,Male,Black,20,Medium,Short,Medium Brown,NULL,NULL,0,MA,,1
FC19001640,2019-12-07 01:56:00.0,Male,Black,22,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19001627,2019-12-07 02:00:00.0,Male,Black,28,Muscular,Dreadlocks,Light Brown,NULL,NULL,0,MA,,0
FC19001627,2019-12-07 02:00:00.0,Male,Black,28,Heavy,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001627,2019-12-07 02:00:00.0,Male,Black,28,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001627,2019-12-07 02:00:00.0,Male,Black,27,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001627,2019-12-07 02:00:00.0,Male,Black,27,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001627,2019-12-07 02:00:00.0,Male,Black,34,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001627,2019-12-07 02:00:00.0,Male,Black,30,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001627,2019-12-07 02:00:00.0,Male,Black,34,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001627,2019-12-07 02:00:00.0,Female,Black,30,Medium,NULL,NULL,NULL,NULL,0,MA,,1
FC19001627,2019-12-07 02:00:00.0,Male,Black,36,Heavy,Afro,NULL,Not of Hispanic Origin,NULL,0,MA,Class D,1
FC19001627,2019-12-07 02:00:00.0,Male,Black,29,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19001627,2019-12-07 02:00:00.0,Male,Black,30,Medium,NULL,Light,NULL,NULL,0,MA,,0
FC19001618,2019-12-07 09:15:00.0,Male,Black,31,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,ID Only - Never had Personal Driver License,0
FC19001620,2019-12-07 12:16:00.0,Male,White,37,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001626,2019-12-07 12:52:00.0,Male,Black,27,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001635,2019-12-07 13:30:00.0,Male,White,49,Medium,Straight,Light,Not of Hispanic Origin,NULL,0,NULL,,1
FC19001635,2019-12-07 13:30:00.0,Male,Black,29,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,NULL,,0
FC19001621,2019-12-07 14:21:00.0,Male,Black,44,Unknown,NULL,NULL,Hispanic Origin,NULL,0,MA,Class D,0
FC19001624,2019-12-07 14:30:00.0,Male,White,48,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,NULL,,0
FC19001624,2019-12-07 14:30:00.0,Female,Black,57,Thin,NULL,NULL,Hispanic Origin,NULL,0,MA,Class D,1
FC19001628,2019-12-07 15:09:00.0,Male,Black,22,Medium,Dreadlocks,NULL,Not of Hispanic Origin,NULL,0,MA,Personal Driver License,1
FC19001625,2019-12-07 16:50:00.0,Male,White,31,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001630,2019-12-08 00:00:00.0,Male,White,31,NULL,NULL,NULL,NULL,NULL,0,NULL,,1
FC19001629,2019-12-08 01:00:00.0,Male,White,27,Stocky,NULL,NULL,Hispanic Origin,NULL,0,MA,,0
FC19001632,2019-12-08 02:33:00.0,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,0,NULL,,0
FC19001631,2019-12-08 04:21:00.0,Male,Unknown,38,NULL,NULL,NULL,Unknown,NULL,0,NULL,,0
FC19001646,2019-12-09 17:00:00.0,Male,Black,22,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,Class D,0
FC19001647,2019-12-09 19:05:00.0,Male,Black,23,Thin,NULL,Medium,NULL,NULL,0,MA,,0
FC19001645,2019-12-09 19:28:00.0,Male,Black,40,NULL,NULL,NULL,Unknown,NULL,0,NULL,,0
FC19001648,2019-12-09 21:20:00.0,Male,White,30,NULL,NULL,NULL,Unknown,NULL,0,MA,Class D,NULL
FC19001648,2019-12-09 21:20:00.0,Male,Black,24,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001648,2019-12-09 21:20:00.0,Male,White,20,Thin,Short,Dark Brown,NULL,NULL,0,MA,,0
FC19001651,2019-12-10 02:12:00.0,Male,Black,51,NULL,NULL,NULL,NULL,NULL,0,NULL,,0
FC19001651,2019-12-10 02:12:00.0,Male,Black,52,Medium,NULL,Medium Brown,NULL,NULL,0,MA,,0
FC19001651,2019-12-10 02:12:00.0,Female,White,26,NULL,NULL,NULL,Unknown,NULL,0,MA,Class D,0
FC19001652,2019-12-10 02:12:00.0,Male,Black,23,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001650,2019-12-10 02:38:00.0,Male,Black,29,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001650,2019-12-10 02:38:00.0,Male,Black,30,Stocky,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001653,2019-12-10 11:59:00.0,Male,White,29,Medium,NULL,NULL,Hispanic Origin,NULL,0,MA,,0
FC19001654,2019-12-10 12:30:00.0,Male,Black,26,NULL,NULL,NULL,Unknown,NULL,0,NULL,,0
FC19001654,2019-12-10 12:30:00.0,Male,Unknown,25,NULL,NULL,NULL,Unknown,NULL,0,NULL,,0
FC19001654,2019-12-10 12:30:00.0,Male,Black,25,NULL,NULL,NULL,Unknown,NULL,0,NULL,,0
FC19001658,2019-12-10 14:45:00.0,Male,Black,13,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,NULL,,0
FC19001658,2019-12-10 14:45:00.0,Male,Black,13,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,NULL,,0
FC19001657,2019-12-10 14:51:00.0,Female,White,24,NULL,NULL,NULL,NULL,NULL,0,NULL,,NULL
FC19001657,2019-12-10 14:51:00.0,Male,White,54,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,Class D,0
FC19001655,2019-12-10 15:00:00.0,Male,Black,48,Medium,Bald or Balding,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001655,2019-12-10 15:00:00.0,Female,Black,53,Unknown,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001655,2019-12-10 15:00:00.0,Male,Black,40,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001655,2019-12-10 15:00:00.0,Male,Black,68,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001655,2019-12-10 15:00:00.0,Male,Black,47,Medium,Bald or Balding,Medium Brown,NULL,NULL,0,MA,,0
FC19001656,2019-12-10 15:58:00.0,Male,Black,15,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001656,2019-12-10 15:58:00.0,Male,Black,25,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001656,2019-12-10 15:58:00.0,Male,Black,17,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001662,2019-12-10 16:53:00.0,Male,Black,40,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19001663,2019-12-10 17:45:00.0,Male,Black,30,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001663,2019-12-10 17:45:00.0,Male,Black,29,Thin,NULL,NULL,Hispanic Origin,NULL,0,MA,,0
FC19001659,2019-12-10 20:20:00.0,Male,Black,24,Thin,Dreadlocks,NULL,Not of Hispanic Origin,NULL,0,MA,Class D,1
FC19001659,2019-12-10 20:20:00.0,Male,Black,30,NULL,NULL,NULL,Unknown,NULL,0,MA,Class D,1
FC19001659,2019-12-10 20:20:00.0,Male,Black,26,Medium,Dreadlocks,Dark,Unknown,NULL,0,MA,Class D,1
FC19001670,2019-12-10 20:50:00.0,Male,White,,NULL,NULL,NULL,Unknown,NULL,0,NULL,,NULL
FC19001670,2019-12-10 20:50:00.0,Female,Asian,24,NULL,NULL,NULL,NULL,NULL,0,NULL,,0
FC19001702,2019-12-10 20:50:00.0,Male,Black,28,Medium,Short,NULL,NULL,NULL,0,MA,Class D,0
FC19001702,2019-12-10 20:50:00.0,Male,Black,30,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001702,2019-12-10 20:50:00.0,Male,Black,29,Thin,NULL,NULL,Hispanic Origin,NULL,0,MA,,0
FC19001665,2019-12-10 21:49:00.0,Male,Black,31,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001664,2019-12-10 21:56:00.0,Male,Black,28,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001664,2019-12-10 21:56:00.0,Male,Black,29,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001664,2019-12-10 21:56:00.0,Male,Black,28,Muscular,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001661,2019-12-10 22:04:00.0,Male,NULL,28,NULL,NULL,NULL,NULL,NULL,0,NULL,,1
FC19001674,2019-12-10 22:30:00.0,Male,Other,52,NULL,NULL,NULL,Hispanic Origin,NULL,0,NULL,,0
FC19001674,2019-12-10 22:30:00.0,Male,Black,25,NULL,NULL,NULL,Unknown,NULL,0,MA,Class D,NULL
FC19001666,2019-12-11 00:50:00.0,Female,Black,54,Medium,Unkempt,Medium Brown,NULL,NULL,0,MA,,1
FC19001667,2019-12-11 00:54:00.0,Male,Black,25,Muscular,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,Class D,1
FC19001668,2019-12-11 01:25:00.0,Male,Black,19,NULL,NULL,NULL,Unknown,NULL,0,MA,Class D,0
FC19001668,2019-12-11 01:25:00.0,Male,Black,28,Medium,Curly,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001669,2019-12-11 01:35:00.0,Male,Black,50,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19001698,2019-12-11 09:23:00.0,Male,Black,25,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19001671,2019-12-11 09:32:00.0,Male,Black,33,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,NULL,,1
FC19001672,2019-12-11 11:51:00.0,Female,White,,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,Class D,NULL
FC19001672,2019-12-11 11:51:00.0,Male,White,28,Thin,NULL,NULL,Hispanic Origin,NULL,0,MA,"ID - Had a License, now has ID",0
FC19001673,2019-12-11 13:23:00.0,Male,Black,34,Medium,Short,NULL,NULL,NULL,0,MA,,1
FC19001681,2019-12-11 17:19:00.0,Male,Black,26,Heavy,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19001675,2019-12-11 17:28:00.0,Male,White,71,NULL,NULL,NULL,Unknown,NULL,0,MA,Class D,0
FC19001680,2019-12-11 17:35:00.0,Male,Black,16,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001680,2019-12-11 17:35:00.0,Male,Black,16,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001680,2019-12-11 17:35:00.0,Male,Black,13,NULL,NULL,NULL,Unknown,NULL,0,NULL,,0
FC19001680,2019-12-11 17:35:00.0,Male,Other,15,NULL,NULL,NULL,Hispanic Origin,NULL,0,NULL,,0
FC19001680,2019-12-11 17:35:00.0,Male,Black,19,NULL,NULL,NULL,Hispanic Origin,NULL,0,NULL,,0
FC19001680,2019-12-11 17:35:00.0,Male,Black,18,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,NULL,,0
FC19001678,2019-12-11 17:49:00.0,Female,White,38,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001678,2019-12-11 17:49:00.0,Female,White,32,Medium,NULL,NULL,Hispanic Origin,NULL,0,MA,,0
FC19001676,2019-12-11 18:00:00.0,Male,Black,20,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19001676,2019-12-11 18:00:00.0,Male,White,21,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19001676,2019-12-11 18:00:00.0,Male,Black,21,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19001676,2019-12-11 18:00:00.0,Male,Black,20,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19001677,2019-12-11 18:52:00.0,Male,Black,31,NULL,NULL,NULL,NULL,NULL,0,MA,Class D,0
FC19001682,2019-12-11 20:53:00.0,Male,Black,25,Thin,Braided,Medium Brown,NULL,NULL,0,MA,,1
FC19001682,2019-12-11 20:53:00.0,Male,Black,21,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19001682,2019-12-11 20:53:00.0,Male,White,25,NULL,NULL,NULL,Hispanic Origin,NULL,0,MA,Class D,1
FC19001679,2019-12-11 21:00:00.0,Male,White,28,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,NULL,,0
FC19001683,2019-12-11 22:15:00.0,Male,Black,28,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19001683,2019-12-11 22:15:00.0,Male,Black,27,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19001684,2019-12-11 23:15:00.0,Male,White,36,Muscular,NULL,NULL,Hispanic Origin,NULL,0,MA,,0
FC19001685,2019-12-11 23:32:00.0,Male,Black,28,Stocky,NULL,Dark,Not of Hispanic Origin,NULL,0,MA,,NULL
FC19001685,2019-12-11 23:32:00.0,Male,Black,28,Thin,NULL,Dark,NULL,NULL,0,MA,,0
FC19001685,2019-12-11 23:32:00.0,Male,Black,32,Medium,Unkempt,Light Brown,NULL,NULL,0,MA,,1
FC19001686,2019-12-12 01:21:00.0,Male,Black,27,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19001687,2019-12-12 01:40:00.0,Male,Black,26,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,Class D,0
FC19001689,2019-12-12 01:44:00.0,Male,Black,31,Thin,Braided,NULL,Not of Hispanic Origin,NULL,0,MA,Class D,0
FC19001689,2019-12-12 01:44:00.0,Male,Black,28,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001689,2019-12-12 01:44:00.0,Male,Black,33,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001688,2019-12-12 02:40:00.0,Male,Black,27,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,Class D,0
FC19001690,2019-12-12 06:30:00.0,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,0,NULL,,NULL
FC19001690,2019-12-12 06:30:00.0,Male,White,70,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,NULL,,1
FC19001693,2019-12-12 11:35:00.0,Male,NULL,53,Medium,Short,Medium Brown,NULL,NULL,0,MA,,1
FC19001691,2019-12-12 13:16:00.0,Female,Black,58,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,Class D,NULL
FC19001691,2019-12-12 13:16:00.0,Female,White,46,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,Class D,0
FC19001694,2019-12-12 14:40:00.0,Male,Black,25,Medium,Short,Medium Brown,NULL,NULL,0,MA,,1
FC19001694,2019-12-12 14:40:00.0,Male,Black,21,Medium,Short,Medium Brown,NULL,NULL,0,MA,,1
FC19001694,2019-12-12 14:40:00.0,Male,Black,18,NULL,NULL,NULL,NULL,NULL,0,NULL,,1
FC19001695,2019-12-12 17:20:00.0,Male,White,15,NULL,NULL,NULL,Hispanic Origin,NULL,0,MA,ID Only - Never had Personal Driver License,0
FC19001695,2019-12-12 17:20:00.0,Male,Black,36,Stocky,Short,Dark Brown,Not of Hispanic Origin,NULL,0,MA,Class D,0
FC19001696,2019-12-12 17:40:00.0,Male,Black,39,Unknown,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001703,2019-12-12 17:59:00.0,Male,Black,30,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001699,2019-12-12 19:00:00.0,Male,Black,19,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001699,2019-12-12 19:00:00.0,Male,Black,18,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,NULL,,0
FC19001699,2019-12-12 19:00:00.0,Male,White,33,Medium,NULL,NULL,Hispanic Origin,NULL,0,MA,,0
FC19001701,2019-12-12 20:47:00.0,Male,Black,34,Heavy,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001701,2019-12-12 20:47:00.0,Male,Black,25,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001701,2019-12-12 20:47:00.0,Male,Black,27,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001706,2019-12-12 23:55:00.0,Male,Black,30,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19001706,2019-12-12 23:55:00.0,Male,Black,40,Heavy,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19001717,2019-12-13 00:00:00.0,Male,Black,32,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001704,2019-12-13 01:25:00.0,Male,Black,31,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19001704,2019-12-13 01:25:00.0,Male,Black,28,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,"ID - Had a License, now has ID",1
FC19001704,2019-12-13 01:25:00.0,Male,Black,31,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19001704,2019-12-13 01:25:00.0,Male,Black,29,Medium,Braided,NULL,Hispanic Origin,NULL,0,MA,,1
FC19001704,2019-12-13 01:25:00.0,Male,Black,27,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19001704,2019-12-13 01:25:00.0,Male,Black,24,NULL,NULL,NULL,Hispanic Origin,NULL,0,MA,Class D,1
FC19001705,2019-12-13 01:45:00.0,Male,Black,33,Heavy,NULL,NULL,Hispanic Origin,NULL,0,MA,,0
FC19001708,2019-12-13 09:10:00.0,Male,Black,35,Unknown,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001714,2019-12-13 10:17:00.0,Male,White,50,Medium,NULL,NULL,Hispanic Origin,NULL,0,MA,,0
FC19001710,2019-12-13 10:30:00.0,Male,White,21,Medium,Braided,Light Brown,Hispanic Origin,NULL,0,MA,ID Only - Never had Personal Driver License,1
FC19001710,2019-12-13 10:30:00.0,Male,White,23,Stocky,Pony Tail,Light Brown,Hispanic Origin,NULL,0,MA,No License - Record Only,1
FC19001710,2019-12-13 10:30:00.0,Male,Black,26,Thin,Wavy,OTHER,NULL,NULL,0,MA,"Other: M, Suspended",1
FC19001710,2019-12-13 10:30:00.0,Male,Black,28,Thin,Braided,NULL,NULL,NULL,0,MA,,1
FC19001710,2019-12-13 10:30:00.0,Male,Black,23,NULL,NULL,NULL,Unknown,NULL,0,MA,Class D,1
FC19001710,2019-12-13 10:30:00.0,Male,Black,22,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19001712,2019-12-13 10:38:00.0,Male,NULL,51,NULL,NULL,NULL,NULL,NULL,0,NULL,,0
FC19001712,2019-12-13 10:38:00.0,Male,NULL,30,NULL,NULL,NULL,NULL,NULL,0,NULL,,0
FC19001712,2019-12-13 10:38:00.0,Male,NULL,50,NULL,NULL,NULL,NULL,NULL,0,NULL,,0
FC19001709,2019-12-13 11:20:00.0,Male,Black,26,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,Class D,0
FC19001709,2019-12-13 11:20:00.0,Male,Black,44,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001711,2019-12-13 11:27:00.0,Male,White,19,Thin,Straight,Light,NULL,NULL,0,MA,,1
FC19001713,2019-12-13 11:54:00.0,Male,White,43,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001713,2019-12-13 11:54:00.0,Male,White,46,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001715,2019-12-13 12:45:00.0,Male,White,22,Thin,Short,Light,Hispanic Origin,NULL,0,MA,No License - Record Only,1
FC19001715,2019-12-13 12:45:00.0,Male,Black,20,NULL,NULL,NULL,Hispanic Origin,NULL,0,MA,No License - Record Only,0
FC19001718,2019-12-13 14:16:00.0,Male,Black,63,NULL,NULL,NULL,Unknown,NULL,0,NULL,,1
FC19001718,2019-12-13 14:16:00.0,Male,Asian,29,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,NULL,,NULL
FC19001716,2019-12-13 14:50:00.0,Male,Black,16,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19001716,2019-12-13 14:50:00.0,Male,White,15,NULL,NULL,NULL,Hispanic Origin,NULL,0,MA,ID Only - Never had Personal Driver License,1
FC19001716,2019-12-13 14:50:00.0,Male,White,15,NULL,NULL,NULL,Hispanic Origin,NULL,0,NULL,,1
FC19001716,2019-12-13 14:50:00.0,Male,Black,23,Medium,Braided,Dark Brown,Not of Hispanic Origin,NULL,0,MA,ID Only - Never had Personal Driver License,0
FC19001719,2019-12-13 15:00:00.0,Male,Black,24,Thin,NULL,NULL,Hispanic Origin,NULL,0,MA,,0
FC19001719,2019-12-13 15:00:00.0,Male,Black,21,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,NULL,,0
FC19001719,2019-12-13 15:00:00.0,Male,White,21,Medium,Short,Light Brown,Hispanic Origin,NULL,0,MA,Class D,0
FC19001719,2019-12-13 15:00:00.0,Male,White,25,Thin,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,0
FC19001719,2019-12-13 15:00:00.0,Male,White,21,Medium,Braided,Light Brown,Hispanic Origin,NULL,0,MA,ID Only - Never had Personal Driver License,0
FC19001719,2019-12-13 15:00:00.0,Male,Black,26,Thin,Wavy,OTHER,NULL,NULL,0,MA,"Other: M, Suspended",0
FC19001719,2019-12-13 15:00:00.0,Male,Black,28,Thin,Braided,NULL,NULL,NULL,0,MA,,0
FC19001719,2019-12-13 15:00:00.0,Male,White,23,Medium,Curly,NULL,NULL,NULL,0,MA,,0
FC19001720,2019-12-13 15:45:00.0,Male,Black,26,Heavy,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
FC19001721,2019-12-13 17:30:00.0,Male,Black,40,Medium,NULL,NULL,Not of Hispanic Origin,NULL,0,MA,,1
