"recnum","fc_num","contact_date","sex","race","age","build","hair_style","complexion","ethnicity","otherclothing"
"100003847","F150004531","2015-06-27 18:00:00.0000000","Male","Unknown","","","","","",""
"100003848","F150004531","2015-06-27 18:00:00.0000000","Male","Unknown","","","","","",""
"100003850","F150004533","2015-05-24 22:10:00.0000000","Female","Black","24","","","","","RED HAT, WHITE T SHIRT, GRAY JEANS"
"100003852","F150004535","2015-05-24 22:10:00.0000000","Female","Black","25","","","Medium","","WHITE SHIRT, WHITE SHORTS"
"100003866","F150004549","2015-05-15 22:02:00.0000000","Male","Black","37","","","Medium","","GREY SWEATPANTS, BLK PANT"
"100003867","F150004551","2015-06-07 01:10:00.0000000","Male","Unknown","32","","","","",""
"100003868","F150004553","2015-05-24 18:20:00.0000000","Male","Black","21","","","Dark","","WHITE NIKE T-SHIRT, BLK PANTS, AQUA UNDERWEAR"
"100003869","F150004553","2015-05-24 18:20:00.0000000","Male","Unknown","","","","","",""
"100003870","F150004553","2015-05-24 18:20:00.0000000","Male","Unknown","","","","","",""
"100013389","F160012214","2015-05-17 18:30:00.0000000","Male","Black","25","","","Light","","RED HOODY, TAN SHORTS"
"100003830","F150004516","2015-07-23 17:20:00.0000000","Female","Unknown","","","","","","WHAT T-SHIRT, BLUE JEANS, PINK SNEAKERS"
"100011772","F150011005","2015-07-24 23:10:00.0000000","Male","Black","21","","","","Not of Hispanic Origin",""
"100003889","F150004594","2015-07-24 19:35:00.0000000","Male","White","35","Thin","Short","Light","","NAVY BLUE SHIRT, BLUE JEANS, RED SOX CAP"
"100003894","F150004582","2015-07-11 05:45:00.0000000","Male","Black","15","","","","","BLACK NIKE BACKPACK/ RED SHIRT/ BLACK SHORTS"
"100003831","F150004518","2015-07-15 01:11:00.0000000","Male","Black","26","","","","","BLUE HOODIE,BLACK SWEATPANTS"
"100003896","F150004585","2015-07-08 01:45:00.0000000","Male","Black","25","","","Medium","","FULL BEARD, BLACK SHIRT W/ DESIGN, BLACK SWEATPANTS"
"100003898","F150004584","2015-07-01 02:34:00.0000000","Male","Black","25","","","Dark","","BLACK HOODIE, BLUE PANTS"
"100003899","F150004584","2015-07-01 02:34:00.0000000","Male","Black","23","","","Medium","","WHITE SHIRT, RED SWEAT PANTS"
"100003900","F150004587","2015-07-08 00:00:00.0000000","Male","Black","26","","","Medium","","GRAY SWEATPANTS, BLACK RAIDER T SHIRT, SNEAKERS"
"100016507","F160014539","2015-07-21 19:10:00.0000000","Male","Black","26","","","Medium","","BLACK/GRAY OAKLAND RAIDERS HAT, WHITE TANK TOP, BLUE JEAN SHORTS"
"100005717","F150005966","2015-08-31 14:00:00.0000000","Male","White","51","Medium","Long","Light","","BLK T SHIRT, BLUE JEANS ,"
"100005715","F150005863","2015-08-27 19:00:00.0000000","Male","White","25","Thin","Short","Light","","RED AND WHITE SHIRT / BLUE JEAN SHORTS / BLACK SNEAKERS"
"100005719","F150005984","2015-08-27 17:30:00.0000000","Male","White","23","","","Medium","","BLACK SHIRT, GREY SWEATPANTS, BLACK/RED JORDANS"
"100005722","F150005987","2015-08-28 10:59:00.0000000","Male","Black","26","","","Dark","","BLACK HAT, BLACK SHIRT, JEANS"
"100005721","F150005986","2015-08-22 03:02:00.0000000","Male","Black","24","","","Medium","","BLACK SHORTS"
"100005723","F150005988","2015-08-27 17:40:00.0000000","Male","Unknown","27","","Braids","Light","","SCRUFFY BEARD
BLACK TEE, BAGGY DARK JEANS"
"100005706","F150005978","2015-08-31 22:41:00.0000000","Male","Unknown","28","Obese","Short","Medium","",""
"100005707","F150005945","2015-08-30 05:00:00.0000000","Female","White","23","Thin","Straight","Light","","BLK SHIRT, BLK PANTS"
"100005729","F150005992","2015-09-01 18:00:00.0000000","Male","Black","18","Medium","Short","Medium","Not of Hispanic Origin","TAN SHORTS, WHITE T SHIRT, GREY SNEAKERS."
"100005724","F150005993","2015-09-01 17:20:00.0000000","Male","Black","","Medium","Short","","","CAMO HAT, BROWN T SHIRT, CAMO SHORTS."
"100005731","F150006001","2015-09-01 23:20:00.0000000","Male","White","43","Medium","Short","Medium","","WHITE T-SHIRT, GREY SHORTS, GREY SNEAKERS"
"100005733","F150005919","2015-08-30 13:42:00.0000000","Male","Black","27","","","","","WHITE TANK TOP, WHITE SWEATPANTS"
"100005732","F150005910","2015-08-30 04:23:00.0000000","Male","Black","23","","Short","","","BLACK T-SHIRT, KHAKI PANTS, WHITE NIKE JORDAN SNEAKERS"
"100005728","F150005994","2015-09-01 20:07:00.0000000","Male","White","45","Stocky","Short","Light","","GREEN HAT (BRUINS LOGO ON FRONT), PURPLE T-SHIRT, BLUE CUTOFF JEANS."
"100005734","F150005977","2015-08-31 21:25:00.0000000","Male","Black","22","Thin","Short","Medium","","BLACK TSHIRT, BLUE JEANS"
"100005738","F150006004","2015-09-01 18:30:00.0000000","Male","Unknown","25","","","Medium","","GREY TSHIRT, MULTI COLORED PANTS"
"100010362","F150009921","2015-11-16 17:40:00.0000000","Male","Black","21","Stocky","","","","RED SWEATSHIRT, BLUE JEANS, BLUE JORDANS"
"100010363","F150009921","2015-11-16 17:40:00.0000000","Male","Black","18","Thin","Afro","Dark","","BLACK JACKET"
"100010364","F150009921","2015-11-16 17:40:00.0000000","Male","Black","21","Thin","Curly","Dark Brown","",""
"100010373","F150009953","2015-11-17 11:50:00.0000000","Male","White","43","Medium","Bald","Medium","","BROWN COAT, BLACK PANTS, BLACK SNEAKERS"
"100010376","F150010006","2015-11-17 18:35:00.0000000","Male","Black","18","Thin","Short","Medium","","GRAY AND BLACK SWEATSHIRT, BLACK SWEATPANTS"
"100010389","F150010011","2015-11-17 22:35:00.0000000","Male","Unknown","29","Heavy","Long","Light","","BLK KNIT HAT, BLK COAT, GREY SWEATPANTS, GREY SNEAKERS, TATTOO ON LEFT SHOULDER"
"100010377","F150010006","2015-11-17 18:35:00.0000000","Male","Black","18","Thin","","Dark","Not of Hispanic Origin","BLACK HOODIE, BLACK SWEATPANTS"
"100010384","F150010005","2015-11-17 18:40:00.0000000","Male","Black","26","Thin","Short","Medium Brown","","BLACK AND RED ""BULLS"" HAT, BLACK SWEATSHIRT, BLUE JEANS"
"100010388","F150009762","2015-11-13 19:37:00.0000000","Male","Unknown","27","Heavy","Short","Medium","","BLUE T-SHIRT, GREY COAT, JEANS, GREY SHOES - DOMINICAN REPUBLIC ID - STATES HAS BEEN IN US FOR 3 MONTHS"
"100010978","F150010348","2015-11-26 01:02:00.0000000","Male","Black","22","Thin","Short","Medium Brown","Unknown","WHITE BANDANA WITH BLACK MARKINGS, BLACK JACKET, BLUE JEANS"
"100010402","F150010021","2015-11-18 12:00:00.0000000","Male","Black","24","Thin","Braids","Light Brown","","BLACK JACKET, RED HOODED SWEATSHIRT, BLUE JEANS, RED AND BLACK SNEAKERS"
"100010391","F150010015","2015-11-18 01:20:00.0000000","Male","Black","25","","Long","Medium Brown","","BLACK COAT WITH BROWN FUR ON THE HOOD"
"100010392","F150010015","2015-11-18 01:20:00.0000000","Male","Black","27","","Braids","Medium Brown","","BLACK JACKET"
"100010401","F150010019","2015-11-18 10:45:00.0000000","Male","White","54","Thin","Short","Light","","GREY WAIST LENGTH JACKET, BLUE JEANS"
"100010406","F150010026","2015-11-18 00:00:00.0000000","Female","White","32","Medium","Long","Light","","GREEN CELTICS HOODED SWEATSHIRT, BLACK YOGA PANTS, BLACK SNEAKERS"
"100003901","F150004587","2015-07-08 00:00:00.0000000","Male","Black","25","","","Medium","","BLACK/GRAY SWEATPANTS, BLACK TSHIRT, SNEAKERS"
"100003902","F150004588","2015-07-02 00:00:00.0000000","Male","Black","25","","","Dark","","BLACK TSHIRT, BLUE JEANS"
"100003903","F150004588","2015-07-02 00:00:00.0000000","Male","Black","23","","","Dark","","LIGHT GOATEE, RED ""W"" BASEBALL JERSEY, BLUE JEANS, RED SNEAKERS"
"100003904","F150004588","2015-07-02 00:00:00.0000000","Male","Black","27","","","Dark","","GRAY T, BLUE JEANS"
"100003905","F150004588","2015-07-02 00:00:00.0000000","Male","Unknown","23","","","","",""
"100003906","F150004591","2015-07-04 10:00:00.0000000","Male","Black","26","","","","",""
"100003909","F150004596","2015-07-24 20:15:00.0000000","Male","Black","23","Thin","Short","Medium","","BLACK T-SHIRT, GREY SHORTS, AQUA SNEAKERS"
"100003897","F150004585","2015-07-08 01:45:00.0000000","Male","Black","25","","","Dark","","LIGHT BEARD, WHITE TSHIRT, BLACK SWEATPANTS, SNEAKERS"
"100003888","F150004595","2015-07-15 09:43:00.0000000","Male","Black","35","Stocky","Short","Dark","","BLUE SHIRT, BLUE JEANS"
"100003895","F150004582","2015-07-11 05:45:00.0000000","Male","Black","16","","","Dark","","BLACK TSHIRT, GREEN SHORTS, BLACK SHOES"
"100003910","F150004596","2015-07-24 20:15:00.0000000","Male","Black","25","Stocky","","Medium Brown","Unknown","BLUE T-SHIRT, KHAKI SHORTS, BLUE SHOES, BLUE RED SOX HAT"
"100003921","F150004609","2015-07-25 11:30:00.0000000","Male","Black","27","","Long","Dark","","WHITE T-SHIRT WITH ORANGE AND BLUE WRITING, BLUE JEANS"
"100003922","F150004610","2015-07-25 11:30:00.0000000","Female","Black","28","","","","Unknown",""
"100003923","F150004613","2015-07-25 13:30:00.0000000","Male","Black","37","Obese","Short","Dark","Not of Hispanic Origin","BLACK BASEBALL HAT; BLACK HOODED SWEATSHIRT WITH RED/ WHITE ROCAWEAR ON FRONT; BLACK JEANS; BLACK SNEAKERS"
"100003915","F150004602","2015-07-25 02:08:00.0000000","Male","Black","48","Medium","Short","Dark","","TAN COLLARED SHIRT, BLUE JEANS"
"100010428","F150010030","2015-11-17 20:24:00.0000000","Male","Black","29","Thin","","Dark Brown","","BLACK SHIRT, BLACK PANTS, NEON YELLOW SNEAKERS"
"100010431","F150010033","2015-11-17 21:00:00.0000000","Male","Black","18","Medium","Thick","Medium Brown","","GRAY SHIRT, GRAY SWEATPANTS"
"100013868","F150010020","2015-11-18 11:30:00.0000000","Male","White","25","Thin","Long","Light","Not of Hispanic Origin","LONG SHOULDER LENGTH HAIR, BLACK HOODIE, WHITE TSHIRT, KHAKIS PANTS, BLACK BOOTS"
"100010463","F150010034","2015-11-18 15:25:00.0000000","Male","Black","32","Thin","Long","Light Brown","Hispanic Origin","BEARD, TAN PANTS, HISPANIC"
"100010425","F150010022","2015-11-18 13:25:00.0000000","Male","Black","22","Heavy","Short","Medium","","BLACK JACKET, BLACK HOODIE, BLUE JEANS"
"100010457","F150010049","2015-11-18 19:49:00.0000000","Male","Black","22","Thin","Long","Light","",""
"100010462","F150010034","2015-11-18 15:25:00.0000000","Female","Black","39","Obese","Long","Medium Brown","","HISPANIC"
"100010464","F150009757","2015-11-13 17:00:00.0000000","Male","Black","21","","","","","BLUE HOODED SWEATSHIRT, BLUE JEANS, AND WHITE SNEAKERS"
"100010470","F150009909","2015-11-16 11:45:00.0000000","Male","White","52","Medium","Short","Medium","","GRAY/BLACK BEARD, LIGHT GRAY SWEATSHIRT, BLUE JEANS, BROWN BOOTS."
"100010478","F150009654","2015-11-11 17:45:00.0000000","Female","Black","17","Medium","","","Not of Hispanic Origin","BLACK HOODIE, BLE JEANS"
"100010479","F150009943","2015-11-17 09:00:00.0000000","Male","Black","23","Stocky","Short","Medium Brown","","BLACK HOODED SWEATSHIRT, BLACK SWEATPANTS, BLACK/RED JORDAN SNEAKERS."
"100010480","F150009947","2015-11-17 11:15:00.0000000","Male","Unknown","17","Medium","Straight","","","BLACK AND GRAY NORTH FACE JACKET; BLACK HOODIE; BLACK JEANS"
"100010475","F150009654","2015-11-11 17:45:00.0000000","Male","Black","0","Medium","Short","Medium Brown","","BLACK JACKET, BLACK T-SHIRT, BLUE JEANS, BLCK/RED SNEAKERS"
"100010476","F150009654","2015-11-11 17:45:00.0000000","Male","Black","15","Medium","Short","Dark Brown","","BLACK JACKET, BROWN T-SHIRT W WHITE LINES, BLACK JEANS, BLACK SNEAKERS"
"100005739","F150006006","2015-09-01 18:00:00.0000000","Male","Black","21","","","Medium","","BLK SWEATSHIRT, GREY SWEATPANTS"
"100005740","F150006008","2015-09-01 18:00:00.0000000","Male","Black","24","","","Medium","","GOATEE, WHITE TSHIRT, BLK SWEATS"
"100005741","F150006010","2015-09-01 18:00:00.0000000","Male","Black","23","","","Dark","","BRAIDS, HOODY GREY, BLK SWEATPANTS"
"100005742","F150006011","2015-09-01 18:00:00.0000000","Male","Black","24","","","Medium","","GOATEE, BEARD, WHITE TANK TOP"
"100005743","F150006012","2015-09-01 17:50:00.0000000","Male","Black","19","","","Dark","Hispanic Origin","BLK SHIRT, BLK PANTS, RIGHT ARM IN SLING"
"100007175","F150007295","2015-10-12 18:45:00.0000000","Male","Black","19","Medium","Braids","Medium","Hispanic Origin","WHITE T-SHIRT, BLUE JEANS"
"100005735","F150005977","2015-08-31 21:25:00.0000000","Male","Black","22","Thin","Short","Medium","","WHITE TSHIRT WITH BLACK STRIPES, BLACK SHORTS."
"100006869","F150006963","2015-09-02 10:40:00.0000000","Male","White","20","","","","Not of Hispanic Origin","WHIT TANK TOP, JEAN SHORTS, BLK SANDALS"
"100006069","F150006160","2015-09-09 12:00:00.0000000","Male","White","35","Muscular","Short","Light","Not of Hispanic Origin","ORANGE SHIRT, GREEN SHORTS, WHITE SNEAKERS"
"100005745","F150006014","2015-09-01 19:00:00.0000000","Male","Black","26","","","Medium","","BLK T, DRK GREY SHORTS"
"100005746","F150006015","2015-09-01 19:00:00.0000000","Male","Unknown","24","","","Light","","LARGE M TATTOO ON NECK, WHITE TSHIRT, DRK PANTS"
"100005747","F150006016","2015-09-02 01:00:00.0000000","Female","White","36","","","Light","",""
"100005756","F150005960","2015-08-06 15:30:00.0000000","Male","Black","25","","","Dark","",""
"100005757","F150006019","2015-09-02 22:00:00.0000000","Male","Black","22","Thin","Short","Brown","","DARK BLUE T-SHIRT, DARK BLUE JEANS SAGGING, GRAY BOXERS."
"100005759","F150006048","2015-09-02 11:50:00.0000000","Male","Black","24","","","Brown","","GREY TSHIRT, TAN CARGO PANTS, BLK SNEAKERS, GOATEE, DRED LOCKS"
"100005760","F150006050","2015-09-02 18:50:00.0000000","Male","Black","22","","","Medium","","CLEVELAND CAVALIERS HAT"
"100005758","F150006047","2015-09-01 17:30:00.0000000","Male","Asian","18","","","Unknown","",""
"100005750","F150006028","2015-09-03 04:00:00.0000000","Male","Black","19","Thin","Short","Brown","","WHITE SWEATSHIRT,BALL CAP, JEANS, WORK BOOTS"
"100005761","F150006049","2015-09-02 11:50:00.0000000","Male","Black","26","","","Dark","","BLK CAP, BLK SHIRT, DRK JEANS"
"100005765","F150006038","2015-09-02 10:15:00.0000000","Male","Unknown","18","","","Medium","",""
"100005766","F150006037","2015-09-02 21:00:00.0000000","Male","Black","22","","","Medium","","WHITE TSHIRT, BLUE JEANS"
"100005767","F150006041","2015-08-31 21:40:00.0000000","Male","Black","18","","","Light","","BLK TSHIRT, JEANS"
"100005768","F150006040","2015-09-02 18:55:00.0000000","Male","Unknown","25","","","Light","","WHITE TSHIRT, BLUE JEANS"
"100005769","F150006039","2015-09-02 21:00:00.0000000","Male","Black","35","","","Medium","","BLUE TSHIRT, BLUE JEANS"
"100005770","F150006046","2015-09-01 17:30:00.0000000","Male","Black","18","","","","","WHITE TSHIRT"
"100005771","F150006044","2015-08-31 14:00:00.0000000","Male","Black","20","","","Medium","","AFRO, WHITE TSHIRT, BLK SHORTS"
"100005772","F150006045","2015-09-01 18:35:00.0000000","Male","Black","18","","","Medium","","WHITE TANK TOP, BLK JEANS"
"100005777","F150006060","2015-09-03 21:13:00.0000000","Male","Black","22","Medium","Curly","Light Brown","","BLACK TSHIRT, DARK PANTS, SNEAKERS"
"100005778","F150006060","2015-09-03 21:13:00.0000000","Male","Black","23","Medium","Short","Dark Brown","","DARK SHIRT, (BLACK WITH RED), BLACK SWEATPANTS, SNEAKERS"
"100005762","F150006052","2015-09-02 19:35:00.0000000","Male","Black","33","","","Dark","","WHITE TSHIRT, BLUE JEANS"
"100005763","F150006051","2015-09-02 19:35:00.0000000","Male","Black","19","","","Dark","","BLUE DOMINOS SHIRT, BLK SHORTS, BLK SNEAKERS, EARRING LEFT EAR"
"100005764","F150006036","2015-09-02 00:00:00.0000000","Male","Unknown","25","","Braids","Light","",""
"100005779","F150006043","2015-09-03 15:00:00.0000000","Male","White","26","Small","Short","Fair","","WHITE T SHIRT, KHAKI SHORTS, WHITE SNEAKERS"
"100005785","F150006074","2015-09-02 22:00:00.0000000","Male","Black","22","","Braids","Dark","","BLK JEANS, BLK WHITE T"
"100005786","F150006064","2015-09-02 18:45:00.0000000","Male","Black","23","","","Light","","DRK AND LIGHT BLUE SHIRT, JEANS"
"100010490","F150010018","2015-11-18 10:12:00.0000000","Male","Black","54","Medium","Bald","Brown","","BLUE HOODED SWEATSHIRT"
"100010557","F150010110","2015-11-19 20:25:00.0000000","Male","Black","17","Thin","Afro","Light Brown","Not of Hispanic Origin","BEARD, FROSTED TIPS
GRAY TANK, BLUE BOXERS, BLACK JEANS"
"100010512","F150010068","2015-11-19 14:20:00.0000000","Male","Black","25","Thin","Short","Medium","","BLACK JACKET, BLACK HOODY, BLACK  JEANS"
"100010495","F150010017","2015-11-17 18:31:00.0000000","Male","White","51","Medium","Short","Light","","DARK BROWN JACKET, DARK PANT,"
"100010507","F150010060","2015-11-19 05:10:00.0000000","Male","Black","48","Medium","","Light Brown","","DARK WINTER HAT, WHITE SWEATER, BLACK PANTS, BROWN SHOES"
"100010539","F150010066","2015-11-19 13:45:00.0000000","Male","Black","23","Thin","Short","Medium","","BLUE VEST, BLACK LONG SLEEVE T-SHIRT, BLUE JEANS, BLACK BOOTS"
"100010547","F150010099","2015-11-19 21:42:00.0000000","Male","Black","25","","","","",""
"100010548","F150010098","2015-11-19 20:10:00.0000000","Male","Unknown","22","Stocky","","Medium","","BLACK WHITE SOX CAP, GREY ZIP HOODIE, BLUE PANTS, TAN BOOTS"
"100010549","F150010099","2015-11-19 21:42:00.0000000","Male","Black","19","","","","",""
"100010550","F150010099","2015-11-19 21:42:00.0000000","Male","Black","18","","","","",""
"100010751","F150010100","2015-11-20 08:14:00.0000000","Male","White","28","","","","Unknown","BLUE POLO, BLACK SWEATPANTS, NO SHOES"
"100010540","F150010067","2015-11-19 13:45:00.0000000","Male","White","20","Medium","Short","Light Brown","","BLACK PUFFY COAT, BLACK SWEATPANTS, RED AND BLACK SNEAKERS."
"100010546","F150010083","2015-11-19 16:27:00.0000000","Male","Black","24","","","","","BLACK BACKPACK, VERY TALL, LIGHT GRET HOODIE, JEANS, BLACK BASKETBALL SHOES WITH NO LACES"
"100011914","F150011140","2015-12-14 10:45:00.0000000","Male","Black","53","Average","Short","Dark Brown","Hispanic Origin","GREEN AND BLACK JACKET, GREY SWEATS, BLACK SNEAKERS"
"100010600","F150010167","2015-11-08 20:42:00.0000000","Female","White","32","Small","","","","BLUE HOODIE, GREY SWEATPANTS"
"100010601","F150010167","2015-11-08 20:42:00.0000000","Male","White","30","Medium","","","","BLACK SHIRT, BLACK SWEATPANTS"
"100008439","F150008392","2015-10-12 18:02:00.0000000","Male","Black","23","","Braids","Light","","WHITE T-SHIRT, LIGHT BLUE JEANS"
"100011506","F150010804","2015-09-04 18:30:00.0000000","Male","Black","23","","","Light","",""
"100005787","F150006065","2015-09-02 18:45:00.0000000","Male","Black","19","","","Medium","","WHITE TSHIRT, BLK PANTS"
"100005788","F150006066","2015-09-02 19:26:00.0000000","Male","Black","30","","","Medium","","GAOTEE, RED SHIRT"
"100005789","F150006067","2015-09-02 22:00:00.0000000","Male","Black","24","","","Light","",""
"100005790","F150006069","2015-09-02 19:26:00.0000000","Male","Black","31","","","Medium","Not of Hispanic Origin","BLK SHIRT, JEANS"
"100005791","F150006068","2015-09-02 19:30:00.0000000","Male","Black","23","","","Medium","","GOATEE, GOLD CHAINS, BLK HAT, BLK TSHIRT, JEANS"
"100005792","F150006070","2015-09-02 18:40:00.0000000","Male","Black","21","","","Medium","",""
"100005794","F150006071","2015-09-02 22:35:00.0000000","Male","White","19","","","Light","","BLUE DOMINOS SHIRT, BLK PANTS"
"100005795","F150006073","2015-09-02 22:00:00.0000000","Male","Black","21","","","Medium","","WHITE TSHIRT, GREY SWEATPANTS"
"100005780","F150006031","2015-09-02 00:00:00.0000000","Male","White","29","Thin","Short","Light","","GRAY SHIRT; BLUE JEANS"
"100008587","F150008491","2015-08-14 18:30:00.0000000","Male","Black","21","Small","","Light","Not of Hispanic Origin","GOATEE; 
WHITE SHIRT; WHITE PANTS"
"100011561","F150010862","2015-09-04 19:40:00.0000000","Male","Black","28","","","","Not of Hispanic Origin",""
"100005784","F150005899","2015-08-29 14:45:00.0000000","Male","Black","42","Thin","Short","Dark","","BLACK SHIRT, BLACK PANTS"
"100005783","F150006061","2015-09-04 04:30:00.0000000","Male","Black","26","Thin","Short","Medium Brown","","BLACK WIFE TANK-TOP, WHITE PANTS, BLACK SNEAKERS"
"100005836","F150006085","2015-09-05 01:15:00.0000000","Male","White","18","Thin","Short","Fair","Not of Hispanic Origin","BLACK SHORTS, BLUE HOODED SWEATSHIRT, RED BACKPACK"
"100005835","F150006086","2015-09-05 01:15:00.0000000","Male","White","18","Thin","Short","Light","Not of Hispanic Origin","GRAY T SHIRT, BLUE SHORTS, CARRYING A GRAY SWAETSHIRT"
"100005798","F150006087","2015-09-05 05:09:00.0000000","Male","White","44","","","","",""
"100003919","F150004577","2015-07-24 17:05:00.0000000","Male","White","35","","","","","RED SHIRT"
"100005052","F150005391","2015-07-24 17:00:00.0000000","Male","White","35","Small","","","","RED T-SHIRT / BLUE PANTS / FLORESCENT GREEN SNEAKERS"
"100003962","F150004607","2015-07-25 10:00:00.0000000","Female","White","48","Thin","Long","","Not of Hispanic Origin","MAROON SWEATSHIRT, BLUE JEANS, SANDALS"
"100003924","F150004616","2015-07-04 03:00:00.0000000","Male","Black","22","","","Light","","GOATEE, WHITE TSHIRT, BLACK JEANS"
"100003925","F150004616","2015-07-04 03:00:00.0000000","Male","Black","20","","","Light","","WHITE T-SHIRT, BLACK PANTS"
"100003926","F150004616","2015-07-04 03:00:00.0000000","Male","Unknown","23","","","Light","","WHITE TSHIRT, BLUE JEANS, TIMBERLAND BOOTS"
"100003927","F150004621","2015-07-25 18:10:00.0000000","Male","White","39","Medium","Bald","","Not of Hispanic Origin","GRAY SHIRT, BLUE JEANS, CARRYING BLACK BAG"
"100003932","F150004617","2015-07-06 11:30:00.0000000","Male","Black","33","","","Dark","","MULTIPLE TATTOOS,
WHITE T-SHIRT, GRAY SWEATPANTS"
"100003933","F150004615","2015-07-24 23:15:00.0000000","Male","Black","19","","","","",""
"100003935","F150004615","2015-07-24 23:15:00.0000000","Male","Black","","","","","",""
"100003937","F150004615","2015-07-24 23:15:00.0000000","Male","Black","29","Obese","","","",""
"100003930","F150004617","2015-07-06 11:30:00.0000000","Male","Black","25","","","Dark","","MULTIPLE TATTOOS
BLUE TSHIRT, BLUE JEANS"
"100014201","F160012747","2015-07-28 19:50:00.0000000","Male","Black","25","","","Medium","","BRAIDS, WHITE TSHIRT, JEANS"
"100003931","F150004617","2015-07-06 11:30:00.0000000","Male","Black","34","","","Dark","","TATTOO ON RIGHT ARM/ SCAR ON CHEST 
GRAY T-SHIRT, CHECKERED PANTS"
"100003941","F150004417","2015-07-16 10:00:00.0000000","Male","Black","51","Stocky","Short","Medium Brown","","TAN SHIRT, BLACK SHORTS, GRAY SNEAKERS"
"100003942","F150004421","2015-07-17 10:00:00.0000000","Male","White","26","Medium","Short","Medium","","RED HOODIE,BLUE PANTS,BROWN SHOES"
"100003949","F150004505","2015-07-21 09:10:00.0000000","Male","Black","28","Medium","Short","Medium","","BLUE SHIRT, BLACK PANTS, WHITE SNEAKERS"
"100003963","F150004611","2015-07-25 12:15:00.0000000","Female","Native American / Alaskan Native","33","Thin","Long","Light Brown","","BLUE JEANS,BROWN TANK TOP,BROWN SANDLES"
"100003954","F150004510","2015-07-23 09:00:00.0000000","Male","White","40","Medium","Short","Medium","","GRAY SHORTS, BLUE JEANS, BROWN BOOTS"
"100003947","F150004503","2015-07-20 12:10:00.0000000","Male","White","51","Medium","Short","Light","",""
"100003948","F150004504","2015-07-20 12:20:00.0000000","Male","White","61","Medium","Short","Medium","","TAN SHIRT, BLUE JEANS, WHITE SNEAKERS"
"100003978","F150004633","2015-07-26 19:15:00.0000000","Male","Black","16","Thin","","Medium","","GREY FALCONS HAT, BLACK SHIRT, CAMOFLAGE PANTS"
"100014684","F150005645","2015-07-26 19:10:00.0000000","Male","Black","16","Thin","","Medium","",""
"100017295","F160015097","2015-06-15 18:15:00.0000000","Male","Black","16","Thin","","Light Brown","Hispanic Origin","CORN ROWS
BLUE HOODIE; BLUE JEANS"
"100003980","F150004633","2015-07-26 19:15:00.0000000","Male","Black","16","Thin","","Medium","Hispanic Origin","BLACK SHIRT, BLACK SWEATPANTS, BLACK SNEAKERS"
"100003983","F150004636","2015-07-26 08:20:00.0000000","Male","Black","34","Thin","Braids","Dark","","GRENN TSHIRT, BEIGE PANTS"
"100003968","F150004622","2015-07-25 21:30:00.0000000","Male","Black","22","Heavy","Braids","Light Brown","","WHITE T SHIRT AND RED SHORTS"
"100003988","F150004634","2015-07-02 02:03:00.0000000","Male","Black","25","","","Medium","","WHITE T-SHIRT, TAN PANTS"
"100003989","F150004634","2015-07-02 02:03:00.0000000","Male","Black","26","","","Dark","","BLACK SHIRT, BLUE JEANS"
"100003969","F150004622","2015-07-25 21:30:00.0000000","Male","Black","14","Small","Curly","Medium Brown","",""
"100003991","F150004647","2015-06-24 19:34:00.0000000","Male","Black","18","","","Medium","","WHITE SHIRT, GRAY SHORTS, GRAY SNEAKERS 
** THERFORD AVE/ PFA"
"100003993","F150004647","2015-06-24 19:34:00.0000000","Male","Black","20","","","Dark","","WHITE TSHIRT, GRAY SHORTS, BLUE HAT 
** THETFORD ACT"
"100003994","F150004647","2015-06-24 19:34:00.0000000","Male","Black","19","","","Medium","","BLACK T-SHIRT, CAMO PANTS 
**HEATH ST"
"100003995","F150004637","2015-06-25 23:00:00.0000000","Male","Black","25","","","Medium","","WHITE TANK TOP, BLUE JEANS"
"100003996","F150004637","2015-06-25 23:00:00.0000000","Male","Black","24","","","Medium","",""
"100005797","F150006087","2015-09-05 05:09:00.0000000","Female","White","21","","","","",""
"100005800","F150006088","2015-08-18 15:00:00.0000000","Male","Black","","","","Medium","",""
"100005804","F150006076","2015-09-04 16:40:00.0000000","Female","Black","21","Heavy","Curly","Medium Brown","","BLACK/WHITE DRESS"
"100005805","F150006077","2015-08-29 05:00:00.0000000","Male","Black","23","","","Medium","","MUSTACHE, 
BLUE HOODY, BLACK SWEATPANTS, WHITE SHOES"
"100005807","F150006083","2015-09-04 17:50:00.0000000","Male","Black","27","Medium","","Dark","Not of Hispanic Origin","BLACK AND YELLOW HAT, BLACK SHIRT, DARK JEANS"
"100005808","F150006082","2015-09-03 21:56:00.0000000","Male","White","36","Heavy","Straight","Fair","","STRIPED SHIRT, JEANS, BLACK/BLUE SNEAKERS"
"100005809","F150006096","2015-09-05 17:30:00.0000000","Male","White","27","Medium","","","",""
"100005810","F150006096","2015-09-05 17:30:00.0000000","Male","White","27","Medium","","","",""
"100005801","F150006089","2015-08-10 12:50:00.0000000","Male","Black","35","","","Dark","","BLACK HAT, BLACK SHIRT, BLACK JEANS, BLACK SNEAKERS"
"100005802","F150006080","2015-09-04 16:40:00.0000000","Female","Black","21","Medium","Straight","Medium Brown","","BLACK DRESS"
"100005803","F150006079","2015-09-04 16:40:00.0000000","Female","Black","20","Average","Curly","Medium Brown","","BLACK AND WHITE SUNDRESS, WHITE SANDALS"
