"fc_num","contact_date","sex","race","age","build","hair_style","skin_tone","ethnicity","otherclothing","deceased","license_state","license_type","frisk/search"
FC20005418,2020-11-01 01:33:00,Female,White,"20",Thin,Straight,Light,Not of Hispanic Origin,,"0",MA,"","1"
FC20005417,2020-11-01 02:30:00,Male,Black,"24",Medium,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20005417,2020-11-01 02:30:00,Female,White,"35",Medium,,,Hispanic Origin,,"0",MA,Class D,
FC20005417,2020-11-01 02:30:00,Male,Black,"30",Medium,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20005417,2020-11-01 02:30:00,Male,White,"27",Medium,Braided,Medium Brown,Hispanic Origin,,"0",MA,"","0"
FC20005417,2020-11-01 02:30:00,Male,Black,"15",Thin,,Brown,Not of Hispanic Origin,,"0",MA,"","0"
FC20005419,2020-11-01 08:45:00,Male,White,"21",Unknown,,,Hispanic Origin,,"0",MA,"","0"
FC20005430,2020-11-01 11:00:00,Male,Black,"52",Heavy,,,Hispanic Origin,,"0",MA,"","0"
FC20005420,2020-11-01 11:38:00,Male,Black,"31",Medium,Short,Medium Brown,Not of Hispanic Origin,,"0",MA,Class D,"0"
FC20005423,2020-11-01 17:59:00,Male,White,"34",,,,,,"0",,"","0"
FC20005425,2020-11-01 18:36:00,Male,Black,"19",Thin,Short,Medium,Not of Hispanic Origin,,"0",MA,ID Only - Never had Personal Driver License,"1"
FC20005425,2020-11-01 18:36:00,Male,Black,"28",Thin,Short,Dark,Not of Hispanic Origin,,"0",MA,Class D,
FC20005426,2020-11-01 23:00:00,Male,White,"59",,,,Not of Hispanic Origin,,"0",MA,Class D,"1"
FC20005427,2020-11-02 00:56:00,Female,Black,"32",Heavy,,,Not of Hispanic Origin,,"0",MA,Class D,"0"
FC20005427,2020-11-02 00:56:00,Male,Black,"23",Medium,,Medium Brown,Not of Hispanic Origin,,"0",MA,"",
FC20005428,2020-11-02 01:36:00,Male,Black,"33",Thin,,,Hispanic Origin,,"0",MA,"","0"
FC20005431,2020-11-02 03:52:00,Male,White,"56",,,,Unknown,,"0",MA,Class D,"0"
FC20005432,2020-11-02 09:00:00,Male,White,"28",,,,Not of Hispanic Origin,,"0",MA,Class D,"0"
FC20005432,2020-11-02 09:00:00,Female,White,"39",,,,Hispanic Origin,,"0",,"","0"
FC20005432,2020-11-02 09:00:00,Female,Black,"28",Medium,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20005432,2020-11-02 09:00:00,Male,White,"36",Unknown,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20005432,2020-11-02 09:00:00,Male,White,"31",Medium,Short,Light,Not of Hispanic Origin,,"0",MA,"","0"
FC20005433,2020-11-02 12:11:00,Male,Black,"14",Thin,Afro,Dark,Unknown,,"0",MA,"","1"
FC20005434,2020-11-02 16:22:00,Female,Black,"32",Medium,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20005434,2020-11-02 16:22:00,Male,Black,"33",Thin,Dreadlocks,Dark,,,"0",MA,"","0"
FC20005436,2020-11-02 16:54:00,Male,Black,"19",Thin,Short,Medium,Not of Hispanic Origin,,"0",MA,ID Only - Never had Personal Driver License,"1"
FC20005436,2020-11-02 16:54:00,Male,Black,"21",Medium,Short,Dark Brown,Not of Hispanic Origin,,"0",MA,None,"0"
FC20005435,2020-11-02 21:25:00,Male,Black,"21",Thin,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20005440,2020-11-03 00:00:00,,,,,,,,,"0",,"","0"
FC20005438,2020-11-03 07:41:00,Male,Black,"33",Medium,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20005442,2020-11-03 08:00:00,Female,Black,"68",Medium,,,Not of Hispanic Origin,,"0",,"","0"
FC20005437,2020-11-03 09:19:00,Female,Black,"29",Medium,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20005437,2020-11-03 09:19:00,Male,Black,"36",Heavy,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20005439,2020-11-03 11:23:00,Female,Asian,,,,,,,"0",,"",
FC20005439,2020-11-03 11:23:00,Female,White,"42",Medium,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20005441,2020-11-03 15:18:00,Male,Black,"24",Medium,Braided,Dark Brown,Not of Hispanic Origin,,"0",MA,ID Only - Never had Personal Driver License,"1"
FC20005443,2020-11-03 17:34:00,Male,White,"29",Thin,,,Not of Hispanic Origin,,"0",MA,None,"0"
FC20005457,2020-11-04 00:38:00,Male,White,"32",Medium,,,Not of Hispanic Origin,,"0",MA,"","1"
FC20005444,2020-11-04 08:30:00,Male,Black,"30",Thin,Short,Medium,Not of Hispanic Origin,,"0",MA,"","1"
FC20005445,2020-11-04 10:56:00,Male,Black,"52",Thin,,,Hispanic Origin,,"0",MA,"","0"
FC20005447,2020-11-04 11:20:00,Female,White,"30",,,,,,"0",MA,"","1"
FC20005446,2020-11-04 11:55:00,Male,White,"22",Medium,,,Hispanic Origin,,"0",MA,"","0"
FC20005446,2020-11-04 11:55:00,Male,White,"21",Unknown,,,Hispanic Origin,,"0",MA,"","0"
FC20005449,2020-11-04 15:20:00,Male,Black,"18",Medium,Short,Dark Brown,Not of Hispanic Origin,,"0",MA,"","0"
FC20005449,2020-11-04 15:20:00,Male,White,"20",Medium,Braided,Light,Unknown,,"0",MA,ID Only - Never had Personal Driver License,"0"
FC20005450,2020-11-04 20:44:00,Male,White,"24",,,,Hispanic Origin,,"0",MA,Class D,"1"
FC20005450,2020-11-04 20:44:00,Female,Black,"33",Thin,,,Not of Hispanic Origin,,"0",MA,"","1"
FC20005450,2020-11-04 20:44:00,Male,White,"25",Thin,,,Hispanic Origin,,"0",MA,"","1"
FC20005451,2020-11-04 21:20:00,Male,White,"32",Heavy,,,Hispanic Origin,,"0",MA,"","0"
FC20005459,2020-11-05 00:00:00,Male,Black,"24",Thin,,Medium,Hispanic Origin,,"0",MA,Class D,"0"
FC20005452,2020-11-05 00:15:00,Male,Black,"42",,,,Not of Hispanic Origin,,"0",,"","0"
FC20005454,2020-11-05 09:15:00,Male,White,"38",Medium,,,Not of Hispanic Origin,,"0",MA,Class D,"0"
FC20005455,2020-11-05 16:29:00,Male,Black,"50",Medium,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20005490,2020-11-05 18:42:00,Male,Black,"31",Thin,,,Hispanic Origin,,"0",MA,"","0"
FC20005456,2020-11-05 23:24:00,Male,White,"32",Thin,,,Not of Hispanic Origin,,"0",MA,"","1"
FC20005460,2020-11-05 23:24:00,Female,Black,"22",,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20005462,2020-11-05 23:30:00,Female,Black,"20",Thin,Braided,Light,Unknown,,"0",MA,"","0"
FC20005458,2020-11-06 00:20:00,Male,White,"23",,,,Unknown,,"0",MA,Class D,"1"
FC20005461,2020-11-06 01:38:00,Female,White,"30",,,,Not of Hispanic Origin,,"0",MA,"","1"
FC20005461,2020-11-06 01:38:00,Male,White,"59",,,,Not of Hispanic Origin,,"0",MA,"","1"
FC20005463,2020-11-06 10:30:00,Male,Black,"59",Medium,Bald or Balding,Medium Brown,,,"0",MA,"","0"
FC20005464,2020-11-06 13:41:00,Male,Black,"28",Medium,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20005465,2020-11-06 20:35:00,Male,Black,"23",Stocky,Bald or Balding,Light Brown,Not of Hispanic Origin,,"0",MA,"","0"
FC20005465,2020-11-06 20:35:00,Male,Black,"23",Stocky,Bald or Balding,Light Brown,Not of Hispanic Origin,,"0",MA,"",
FC20005470,2020-11-06 21:08:00,Female,White,"38",Thin,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20005467,2020-11-06 21:36:00,Male,Black,"54",,,,Unknown,,"0",MA,Class D,"0"
FC20005468,2020-11-06 21:37:00,Female,White,"32",Small,Straight,Fair,Not of Hispanic Origin,,"0",MA,ID Only - Never had Personal Driver License,"0"
FC20005468,2020-11-06 21:37:00,Male,White,"37",,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20005474,2020-11-06 22:29:00,Male,Black,"29",Thin,,,Not of Hispanic Origin,,"0",MA,"","1"
FC20005474,2020-11-06 22:29:00,Male,Black,"29",,,,Unknown,,"0",MA,ID Only - Never had Personal Driver License,"1"
FC20005474,2020-11-06 22:29:00,Male,Black,"27",Thin,,,Not of Hispanic Origin,,"0",MA,"","1"
FC20005474,2020-11-06 22:29:00,Male,Black,"30",Thin,,,Not of Hispanic Origin,,"0",MA,"","1"
FC20005473,2020-11-07 00:05:00,Male,Black,"36",Thin,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20005469,2020-11-07 01:30:00,Male,Unknown,"33",Medium,Short,,,,"0",MA,"","0"
FC20005471,2020-11-07 03:36:00,Male,White,"39",Thin,Wavy,Light,Not of Hispanic Origin,,"0",MA,Class D,"0"
FC20005471,2020-11-07 03:36:00,Male,Black,"29",Medium,Short,Medium,,,"0",MA,"","0"
FC20005472,2020-11-07 03:52:00,Male,White,"27",Thin,,Light Brown,Hispanic Origin,,"0",MA,"","0"
FC20005484,2020-11-07 09:30:00,Male,Black,"31",Thin,,,Not of Hispanic Origin,,"0",MA,ID Only - Never had Personal Driver License,"1"
FC20005484,2020-11-07 09:30:00,Male,Black,"25",Thin,,,Not of Hispanic Origin,,"0",MA,"","1"
FC20005484,2020-11-07 09:30:00,Male,Black,"23",Thin,,,Not of Hispanic Origin,,"0",MA,ID Only - Never had Personal Driver License,"1"
FC20005475,2020-11-07 14:07:00,Female,Black,"44",,,,Unknown,,"0",,"",
FC20005475,2020-11-07 14:07:00,Female,Black,"16",,,,Unknown,,"0",,"",
FC20005475,2020-11-07 14:07:00,Female,Black,"16",Thin,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20005476,2020-11-07 16:30:00,Male,White,"37",,,,Not of Hispanic Origin,,"0",,"","0"
FC20005477,2020-11-07 16:38:00,Male,White,"49",Thin,Bushy,,Unknown,,"0",,"","0"
FC20005477,2020-11-07 16:38:00,Male,White,"38",Medium,Mohawk,Light,Not of Hispanic Origin,,"0",MA,"","0"
FC20005633,2020-11-07 18:08:00,Male,Unknown,,,,Light Brown,Unknown,,"0",,"","1"
FC20005633,2020-11-07 18:08:00,Female,Black,"36",,,,Not of Hispanic Origin,,"0",MA,Class D,
FC20005478,2020-11-07 20:00:00,Male,Black,"22",Medium,,,Not of Hispanic Origin,,"0",MA,"","1"
FC20005478,2020-11-07 20:00:00,Male,Black,"27",Medium,,,Not of Hispanic Origin,,"0",MA,"","1"
FC20005481,2020-11-07 21:30:00,Male,White,"21",Heavy,,,Hispanic Origin,,"0",MA,"","1"
FC20005481,2020-11-07 21:30:00,Male,White,"21",Medium,,,Hispanic Origin,,"0",MA,"","1"
FC20005481,2020-11-07 21:30:00,Male,Black,"20",,,,Hispanic Origin,,"0",,"",
FC20005481,2020-11-07 21:30:00,Male,Black,"20",Thin,,,Hispanic Origin,,"0",MA,Class D,"1"
FC20005479,2020-11-07 21:37:00,Male,Black,"55",,,,Unknown,,"0",MA,Other: MASS ID ONLY,"1"
FC20005480,2020-11-07 22:23:00,Male,White,"49",,,,Not of Hispanic Origin,,"0",,"","0"
FC20005492,2020-11-08 00:00:00,Male,Black,"19",Medium,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20005492,2020-11-08 00:00:00,Male,Black,"20",Thin,Afro,Brown,Not of Hispanic Origin,,"0",MA,ID Only - Never had Personal Driver License,"1"
FC20005492,2020-11-08 00:00:00,Male,Black,"21",Muscular,Short,Medium,,,"0",MA,"","1"
FC20005492,2020-11-08 00:00:00,Male,Black,"20",Thin,Short,Medium,,,"0",MA,"","1"
FC20005482,2020-11-08 00:09:00,Male,Black,"24",Heavy,,,Hispanic Origin,,"0",MA,Class D,"0"
FC20005483,2020-11-08 00:32:00,Male,Black,"33",Stocky,Short,Medium Brown,Not of Hispanic Origin,,"0",MA,ID Only - Never had Personal Driver License,"0"
FC20005483,2020-11-08 00:32:00,Male,White,"40",Stocky,Straight,Light,Hispanic Origin,,"0",MA,"","0"
FC20005486,2020-11-08 02:00:00,Male,Black,"63",Medium,Short,Medium,Not of Hispanic Origin,,"0",MA,"",
FC20005486,2020-11-08 02:00:00,Male,Black,"40",,,,Not of Hispanic Origin,,"0",MA,"","1"
FC20005495,2020-11-08 05:27:00,Male,White,"34",Medium,,,Not of Hispanic Origin,,"0",MA,"","1"
FC20005495,2020-11-08 05:27:00,Male,White,"45",Medium,Short,Light,Not of Hispanic Origin,,"0",MA,"","1"
FC20005495,2020-11-08 05:27:00,Female,White,"37",Medium,Curly,Light,,,"0",MA,"","1"
FC20005487,2020-11-08 06:18:00,Male,White,"41",,,,Hispanic Origin,,"0",MA,Class D,"1"
FC20005487,2020-11-08 06:18:00,Male,White,"52",,,,,,"0",,"",
FC20005488,2020-11-08 08:29:00,Male,Black,"47",Medium,Bald or Balding,,,,"0",MA,"","0"
FC20005488,2020-11-08 08:29:00,Male,,,,,,,,"0",,"",
FC20005489,2020-11-08 09:43:00,Male,White,"27",Thin,Short,Light Brown,Hispanic Origin,,"0",MA,"","0"
FC20005489,2020-11-08 09:43:00,Male,White,"39",Medium,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20005491,2020-11-08 10:38:00,Female,Black,"27",Medium,Straight,Medium Brown,Not of Hispanic Origin,,"0",MA,Class D,"0"
FC20005491,2020-11-08 10:38:00,Male,White,"27",Muscular,Braided,,Hispanic Origin,,"0",MA,"","0"
FC20005493,2020-11-08 13:45:00,Male,Black,"32",Muscular,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20005500,2020-11-08 15:41:00,Male,White,"24",,,,Hispanic Origin,,"0",MA,Class D,"0"
FC20005494,2020-11-08 16:07:00,Male,White,"38",Thin,,,Hispanic Origin,,"0",MA,"","1"
FC20005496,2020-11-08 17:45:00,Female,Black,"19",,,,Not of Hispanic Origin,,"0",MA,Class D,"0"
FC20005496,2020-11-08 17:45:00,Male,Black,"23",Stocky,Bald or Balding,Light Brown,Not of Hispanic Origin,,"0",MA,"","1"
FC20005504,2020-11-08 19:55:00,Male,Black,"34",Medium,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20005503,2020-11-08 21:33:00,Male,Black,"33",Stocky,Short,Medium Brown,Not of Hispanic Origin,,"0",MA,ID Only - Never had Personal Driver License,"1"
FC20005503,2020-11-08 21:33:00,Male,Black,"19",Thin,,Light Brown,Hispanic Origin,,"0",MA,"","1"
FC20005503,2020-11-08 21:33:00,Male,White,"24",Medium,Braided,Medium Brown,,,"0",MA,"","1"
FC20005497,2020-11-08 22:20:00,Male,White,"22",,,,Hispanic Origin,,"0",MA,Class D,"1"
FC20005497,2020-11-08 22:20:00,Male,Black,"20",,,,Unknown,,"0",,"","1"
FC20005497,2020-11-08 22:20:00,Male,Black,"27",,,,Hispanic Origin,,"0",MA,Class D,"1"
FC20005516,2020-11-09 00:00:00,Male,Black,"30",Medium,Short,Light Brown,Unknown,,"0",MA,Class D,"0"
FC20005499,2020-11-09 00:50:00,Male,Black,"22",Muscular,,,Not of Hispanic Origin,,"0",MA,"","1"
FC20005499,2020-11-09 00:50:00,Male,Black,"21",Medium,Short,Medium Brown,,,"0",MA,"","1"
FC20005499,2020-11-09 00:50:00,Male,Black,"21",,Short,,,,"0",MA,"","1"
FC20005499,2020-11-09 00:50:00,Male,White,"24",Medium,Curly,Medium Brown,,,"0",MA,"","1"
FC20005498,2020-11-09 01:03:00,Male,Black,"26",Thin,,,Not of Hispanic Origin,,"0",MA,"","1"
FC20005501,2020-11-09 09:00:00,Male,,"33",,,,,,"0",,"","0"
FC20005501,2020-11-09 09:00:00,Male,Unknown,"39",,,,Hispanic Origin,,"0",MA,Other: M,"0"
FC20005506,2020-11-09 13:00:00,Male,Black,"63",,,,Not of Hispanic Origin,,"0",,"","0"
FC20005508,2020-11-09 13:10:00,Male,,"49",,,,,,"0",,"","0"
FC20005507,2020-11-09 13:15:00,Male,White,"41",,,,Hispanic Origin,,"0",,"","0"
FC20005507,2020-11-09 13:15:00,Male,White,"57",Medium,Bald or Balding,Light,Unknown,,"0",MA,Class D,
FC20005509,2020-11-09 14:42:00,Male,Black,"40",Medium,,,Not of Hispanic Origin,,"0",MA,"",
FC20005509,2020-11-09 14:42:00,Male,Black,"40",Medium,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20005511,2020-11-09 17:55:00,Male,Black,"31",Medium,,,Not of Hispanic Origin,,"0",MA,"","1"
FC20005510,2020-11-09 18:30:00,Female,White,"21",Medium,,,Hispanic Origin,,"0",MA,"","0"
FC20005510,2020-11-09 18:30:00,Male,Black,"26",Thin,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20005512,2020-11-09 18:37:00,Female,Black,"29",Thin,,,Hispanic Origin,,"0",MA,"","0"
FC20005544,2020-11-09 20:12:00,Male,Black,"45",Medium,Short,Dark,Not of Hispanic Origin,,"0",MA,ID Only - Never had Personal Driver License,
FC20005544,2020-11-09 20:12:00,Female,White,"22",Stocky,Wavy,Light,,,"0",MA,"","0"
FC20005544,2020-11-09 20:12:00,Male,White,"51",,,,Unknown,,"0",MA,Class D,
FC20005544,2020-11-09 20:12:00,Male,Black,"33",,Curly,Dark,Not of Hispanic Origin,,"0",MA,None,
FC20005514,2020-11-09 20:42:00,Male,White,"36",,,,Hispanic Origin,,"0",MA,Class D,"0"
FC20005514,2020-11-09 20:42:00,Male,Black,"43",,,,,,"0",,"","0"
FC20005514,2020-11-09 20:42:00,Male,Other,"42",,,,Hispanic Origin,,"0",,"","0"
FC20005513,2020-11-09 21:11:00,Male,Black,"18",,,,Unknown,,"0",,"","0"
FC20005513,2020-11-09 21:11:00,Male,Black,"17",,,,,,"0",,"","0"
FC20005513,2020-11-09 21:11:00,Male,Black,"28",Medium,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20005513,2020-11-09 21:11:00,Male,Black,"16",Medium,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20005515,2020-11-09 22:22:00,Male,Black,"34",Medium,,,Not of Hispanic Origin,,"0",MA,"",
FC20005515,2020-11-09 22:22:00,Male,Black,"34",Medium,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20005517,2020-11-09 23:08:00,Male,White,"32",Muscular,Short,Light Brown,Hispanic Origin,,"0",MA,Class D,"0"
FC20005517,2020-11-09 23:08:00,Female,Black,"25",,,,,,"0",,"","0"
FC20005529,2020-11-10 00:00:00,Male,Black,"29",Medium,,,Hispanic Origin,,"0",MA,Class D,"1"
FC20005518,2020-11-10 02:49:00,Male,Black,"24",Heavy,Short,Dark Brown,,,"0",MA,Class D,"0"
FC20005519,2020-11-10 03:00:00,Male,Black,"34",Medium,,Dark Brown,Not of Hispanic Origin,,"0",MA,"","1"
FC20005532,2020-11-10 09:10:00,Male,Black,"21",,,,,,"0",,"","1"
FC20005532,2020-11-10 09:10:00,Male,Black,"18",Medium,,,Not of Hispanic Origin,,"0",MA,"","1"
FC20005532,2020-11-10 09:10:00,Female,Black,"21",Thin,,,Not of Hispanic Origin,,"0",MA,Class D,"1"
FC20005532,2020-11-10 09:10:00,Male,Black,"24",Thin,,,Not of Hispanic Origin,,"0",MA,"","1"
FC20005549,2020-11-10 16:17:00,Male,Black,"43",,,,Not of Hispanic Origin,,"0",MA,Class D,"0"
FC20005522,2020-11-10 16:17:00,Male,White,"55",Thin,,,Not of Hispanic Origin,,"0",MA,"ID - Had a License, now has ID","1"
FC20005530,2020-11-10 16:35:00,Male,Black,"35",Heavy,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20005520,2020-11-10 17:10:00,Male,Black,"35",Medium,Dreadlocks,,Not of Hispanic Origin,,"0",MA,Class D,"0"
FC20005523,2020-11-10 17:28:00,Male,Black,"34",Thin,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20005531,2020-11-10 17:58:00,Male,White,"18",,,,Hispanic Origin,,"0",,"","1"
FC20005531,2020-11-10 17:58:00,Male,Black,"18",,,,Not of Hispanic Origin,,"0",MA,"","1"
FC20005531,2020-11-10 17:58:00,Male,Black,"19",,,,Not of Hispanic Origin,,"0",MA,"","1"
FC20005531,2020-11-10 17:58:00,Male,Black,"18",,,,Not of Hispanic Origin,,"0",,"","1"
FC20005627,2020-11-10 18:00:00,Female,Black,"33",,,,Hispanic Origin,,"0",MA,Class D,"0"
FC20005627,2020-11-10 18:00:00,Male,White,"44",,,,Not of Hispanic Origin,,"0",MA,Class D,"1"
FC20005524,2020-11-10 18:45:00,Male,Black,"19",,,,Hispanic Origin,,"0",,"","1"
FC20005524,2020-11-10 18:45:00,Male,Black,"27",,,,Hispanic Origin,,"0",MA,"","1"
FC20005526,2020-11-10 18:51:00,Male,Black,"25",,,,Unknown,,"0",GA,"","0"
FC20005526,2020-11-10 18:51:00,Male,White,"21",,,,Not of Hispanic Origin,,"0",,"","0"
FC20005526,2020-11-10 18:51:00,Female,White,"26",,,,Not of Hispanic Origin,,"0",,"","0"
FC20005527,2020-11-10 19:25:00,Male,Unknown,"19",,,,,,"0",MA,"","1"
FC20005527,2020-11-10 19:25:00,Male,Black,"19",,,,Unknown,,"0",MA,"","1"
FC20005533,2020-11-10 19:38:00,Male,Black,"26",Thin,Braided,Medium,Not of Hispanic Origin,,"0",MA,Class D,"1"
FC20005533,2020-11-10 19:38:00,Male,Black,"26",Medium,,Dark Brown,Not of Hispanic Origin,,"0",MA,Class D,"1"
FC20005525,2020-11-10 19:40:00,Male,Black,"20",,,,Hispanic Origin,,"0",,"","0"
FC20005536,2020-11-10 23:45:00,Male,White,"50",,,,,,"0",MA,Class D,"0"
FC20005534,2020-11-11 00:00:00,Male,Black,"40",,,,Unknown,,"0",MA,Class D,"0"
FC20005539,2020-11-11 00:00:00,Female,White,"39",,,,Unknown,,"0",MA,Class D,"0"
FC20005535,2020-11-11 02:45:00,Male,Black,"55",Heavy,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20005537,2020-11-11 10:00:00,Male,Black,"43",Muscular,,,Not of Hispanic Origin,,"0",MA,"ID - Had a License, now has ID",
FC20005537,2020-11-11 10:00:00,Male,Black,"43",Muscular,,,Not of Hispanic Origin,,"0",MA,"ID - Had a License, now has ID","0"
FC20005538,2020-11-11 11:00:00,Male,White,"25",,,,Hispanic Origin,,"0",MA,"","0"
FC20005550,2020-11-11 13:00:00,Male,White,"32",Thin,,,Hispanic Origin,,"0",MA,"","0"
FC20005542,2020-11-11 13:12:00,Female,White,"39",Medium,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20005542,2020-11-11 13:12:00,Male,White,"41",Thin,,,Hispanic Origin,,"0",MA,"","1"
FC20005542,2020-11-11 13:12:00,Male,Black,"38",Medium,,,Hispanic Origin,,"0",MA,"","1"
FC20005541,2020-11-11 14:00:00,Male,Black,"41",,,,Unknown,,"0",MA,Class D,"0"
FC20005543,2020-11-11 16:30:00,Male,Black,"25",Heavy,,,Not of Hispanic Origin,,"0",MA,Class D,"1"
FC20005545,2020-11-11 17:10:00,Male,Black,"39",Heavy,,,Not of Hispanic Origin,,"0",MA,"","1"
FC20005546,2020-11-11 17:40:00,Male,White,"30",Medium,Short,,Not of Hispanic Origin,,"0",MA,"","1"
FC20005547,2020-11-11 18:00:00,Male,Black,"46",,,,Unknown,,"0",MA,Class D,"0"
FC20005548,2020-11-11 18:15:00,Male,Black,"22",Thin,,,Not of Hispanic Origin,,"0",MA,"",
FC20005548,2020-11-11 18:15:00,Male,Black,"41",Medium,,,Not of Hispanic Origin,,"0",MA,Class D,"0"
FC20005553,2020-11-11 18:17:00,Male,Black,"24",Thin,Short,,Not of Hispanic Origin,,"0",MA,Class D,"0"
FC20005553,2020-11-11 18:17:00,Male,Black,"23",Medium,Short,Medium,Not of Hispanic Origin,,"0",MA,Class D,"0"
FC20005551,2020-11-11 18:30:00,Male,White,"62",Medium,,,Not of Hispanic Origin,,"0",MA,"","1"
FC20005565,2020-11-11 18:30:00,Male,Black,"20",Thin,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20005565,2020-11-11 18:30:00,Female,Black,"23",,,,,,"0",MA,Class D,"0"
FC20005552,2020-11-11 19:30:00,Male,Black,"23",Medium,,,Not of Hispanic Origin,,"0",MA,"","1"
FC20005552,2020-11-11 19:30:00,Female,Black,"29",,,,Not of Hispanic Origin,,"0",MA,Class D,"0"
FC20005554,2020-11-11 21:00:00,Female,Black,"15",,Braided,Dark Brown,,,"0",MA,"","0"
FC20005555,2020-11-11 22:25:00,Female,Black,"36",,,,Hispanic Origin,,"0",MA,Class D,"0"
FC20005555,2020-11-11 22:25:00,Male,Black,"31",Stocky,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20005561,2020-11-11 22:55:00,Female,Black,"31",,,,Not of Hispanic Origin,,"0",MA,Class D,"0"
FC20005561,2020-11-11 22:55:00,Female,Unknown,"27",,,,Not of Hispanic Origin,,"0",MA,Class D,
FC20005561,2020-11-11 22:55:00,Female,Unknown,"27",,,,Not of Hispanic Origin,,"0",MA,Class D,
FC20005561,2020-11-11 22:55:00,Male,White,"24",Stocky,Braided,Light Brown,Hispanic Origin,,"0",MA,Class D,"0"
FC20005557,2020-11-12 00:45:00,Male,White,"35",Medium,Short,Light,Not of Hispanic Origin,,"0",MA,Class D,"1"
FC20005556,2020-11-12 01:00:00,Male,White,"29",Medium,Short,,,,"0",MA,"","1"
FC20005558,2020-11-12 06:30:00,Male,Black,"23",Medium,Short,Medium Brown,Not of Hispanic Origin,,"0",MA,Class D,"0"
FC20005639,2020-11-12 08:31:00,Female,Black,"21",,,,Not of Hispanic Origin,,"0",MA,Class D,"1"
FC20005639,2020-11-12 08:31:00,Male,White,"22",Thin,Braided,Light Brown,Hispanic Origin,,"0",MA,"","1"
FC20005562,2020-11-12 10:00:00,Male,Black,"29",Medium,,Medium Brown,,,"0",MA,"",
FC20005562,2020-11-12 10:00:00,Male,Black,"29",Medium,,Medium Brown,,,"0",MA,"","1"
FC20005559,2020-11-12 10:15:00,Male,White,"48",Medium,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20005560,2020-11-12 11:49:00,Male,Black,"23",Medium,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20005560,2020-11-12 11:49:00,Male,Black,"23",Medium,,,Not of Hispanic Origin,,"0",MA,"",
FC20005560,2020-11-12 11:49:00,Male,,"37",,,,,,"0",,"",
FC20005560,2020-11-12 11:49:00,Male,,"37",,,,,,"0",,"","0"
FC20005560,2020-11-12 11:49:00,Female,,"43",,,,,,"0",,"",
FC20005560,2020-11-12 11:49:00,Female,,"43",,,,,,"0",,"","0"
FC20005563,2020-11-12 14:00:00,Male,Black,"28",,,,Not of Hispanic Origin,,"0",MA,Class D,"0"
FC20005564,2020-11-12 15:00:00,Male,Black,"23",Stocky,Bald or Balding,Light Brown,Not of Hispanic Origin,,"0",MA,"","1"
FC20005574,2020-11-12 16:55:00,Male,Black,"36",,,,Hispanic Origin,,"0",MA,Class D,"0"
FC20005566,2020-11-12 17:40:00,Male,Black,"22",,,,Not of Hispanic Origin,,"0",MA,Class D,"0"
FC20005566,2020-11-12 17:40:00,Male,Black,"20",Medium,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20005567,2020-11-12 18:23:00,Male,Black,"33",Muscular,Short,Dark Brown,Not of Hispanic Origin,,"0",MA,"","0"
FC20005575,2020-11-12 21:59:00,Male,Black,"27",Thin,Short,Dark Brown,Not of Hispanic Origin,,"0",MA,"",
FC20005575,2020-11-12 21:59:00,Male,Black,"27",Thin,Short,Dark Brown,Not of Hispanic Origin,,"0",MA,"","1"
FC20005569,2020-11-12 22:30:00,Male,Black,"30",Medium,Bald or Balding,Medium,Not of Hispanic Origin,,"0",MA,"","0"
