"recnum","fc_num","contact_date","sex","race","age","build","hair_style","complexion","ethnicity","otherclothing"
"100023161","F160018864","2016-07-07 19:15:00.0000000","Male","Black","23","","","","",""
"100023162","F160018864","2016-07-07 19:15:00.0000000","Male","Black","18","","","","",""
"100023164","F160018889","2016-07-09 01:30:00.0000000","Male","Black","22","Medium","Bald","Dark","Not of Hispanic Origin","BLACK HAT, GREY SHIRT, BLACK BASKETBALL SHORTS, BLACK SHOES"
"100023165","F160018889","2016-07-09 01:30:00.0000000","Male","White","26","Medium","Curly","Light","Not of Hispanic Origin","WHITE HAT, GREY SWEATSHIRT,BLUE JEANS"
"100023163","F160018889","2016-07-09 01:30:00.0000000","Male","White","31","Medium","Short","Light","Not of Hispanic Origin","GREY SHIRT, KHAKI SHORTS, GREY SNEAKERS"
"100023175","F160018765","2016-07-04 16:26:00.0000000","Male","White","19","Stocky","Short","Fair","Not of Hispanic Origin","T-SHIRT AND SHORTS"
"100023178","F160018895","2016-07-09 13:00:00.0000000","Male","White","37","","","","",""
"100023176","F160018764","2016-07-04 21:48:00.0000000","Male","White","30","Medium","Short","Light Brown","Hispanic Origin","BLUE HOODED SWEATSHIRT, RED PLAID SHIRT, AND BLUE JEANS"
"100023169","F160018894","2016-07-09 02:30:00.0000000","Male","White","27","Average","Short","Light","","LT COLOR BUTTON DOWN SHIRT, JEANS"
"100023177","F160018765","2016-07-04 16:26:00.0000000","Male","White","18","Medium","Short","Fair","Not of Hispanic Origin","T-SHIRT, SHORTS, AND CARRYING A BACKPACK.  CAMERA EQUIPMENT OBSERVED IN HIS BAG."
"100023180","F160018900","2016-07-09 04:45:00.0000000","Male","White","21","Thin","Long","Medium","Not of Hispanic Origin","GREY SWEATPANTS, WHITE T SHIRT"
"100023181","F160018900","2016-07-09 04:45:00.0000000","Male","White","20","Stocky","Short","Medium","Not of Hispanic Origin","BLUE JEANS, TAN SWEATSHIRT"
"100023185","F160018905","2016-07-09 19:40:00.0000000","Male","Black","19","Medium","Short","Medium Brown","Not of Hispanic Origin","NAVY BLUE RED SOX HAT, BLUE PATRIOTS JERSEY, BLACK/GREY CAMO PANTS, AND GREY SNEAKERS."
"100023189","F160018873","2016-07-07 00:57:00.0000000","Male","Black","23","Medium","Short","Medium","","NO SHIRT,  JEANS."
"100023188","F160018872","2016-07-08 00:42:00.0000000","Female","Black","20","Medium","","","Not of Hispanic Origin","WHITE  TANK TOP, JEANS"
"100024702","F160019796","2016-08-14 11:45:00.0000000","Female","White","30","Medium","","","","DARK BLUE SHIRT, BLUE JEANS WITH RIPS IN LEGS"
"100023183","F160018901","2016-07-09 17:45:00.0000000","Male","Black","","Thin","Short","Dark Brown","Not of Hispanic Origin","BLUE RED SOX BASEBALL HAT, BLUE JACKET, BACKPACK, BLUE JEANS"
"100023191","F160018922","2016-07-10 05:08:00.0000000","Male","White","53","Medium","Receding / Thin","Light","Not of Hispanic Origin","JEAN LONG SLEEVE SHIRT / GRAY SHIRT / GRAY SHORTS"
"100023198","F160018898","2016-07-09 13:18:00.0000000","Male","White","34","Thin","Long","Medium","Not of Hispanic Origin","BLACK CAP, BLACK HOODIE, GREEN PANTS, BLACK SNEAKERS."
"100023214","F160018940","2016-07-10 10:30:00.0000000","Male","Black","18","Small","Long","Light Brown","Unknown","GRAY SWEATSHIRT, LIGHT BLUE JEANS , BROWN BOOTS, BLACK HAT"
"100023219","F160018933","2016-07-10 17:27:00.0000000","Male","Black","34","Thin","Afro","Light Brown","Not of Hispanic Origin","GRY LONG SLEEVE TSHIRT, GRY SWEATPANTS, WHT/GRY SNEAKERS"
"100023222","F160018944","2016-07-11 02:30:00.0000000","Male","Black","29","Thin","Short","Dark","Not of Hispanic Origin","BLACK GLASSES, 2 GOLD COLORED EARINGS, CAMO FACE MASK, BLACK JACKET WITH LEATHER SLEEVES, RIPPED BLUE JEANS, CAMO AND OLIVE DRAB COLORED ADIDAS SNEAKERS WITH BLACK STRIPES"
"100023224","F160018946","2016-07-10 14:10:00.0000000","Male","Black","","Average","","Dark","","BLACK SWEATSHIRT, BLUE PANTS WITH ADIDAS PANTS LOGO RUNNING ON EACH SIDE OF THE LEG, BLACK JORDAN SNEAKERS WITH A HOLE IN THE FRONT OF THE RIGHT SNEAKER. STATED HE WAS 19 YEARS OLD."
"100023223","F160018946","2016-07-10 14:10:00.0000000","Male","Black","19","Small","","Dark","","WHITE T-SHIRT, GREY SWEATPANTS, WEARING A GOLD COLORED CHAIN."
"100023225","F160018938","2016-07-10 21:21:00.0000000","Male","Black","27","Thin","Long","Dark","Not of Hispanic Origin","BLACK HOODED SWEATSHIRT AND GRAY SWEATPANTS"
"100023228","F160018788","2016-07-05 18:10:00.0000000","Male","Black","38","","","","","WHITE T-SHIRT, BROWN CARGO SHORTS, BLACK/WHITE SANDALS"
"100023244","F160018918","2016-07-09 23:00:00.0000000","Female","White","26","Small","Long","Light Brown","Not of Hispanic Origin",""
"100023258","F160018881","2016-07-08 18:00:00.0000000","Male","Black","25","Medium","Braids","Medium Brown","Not of Hispanic Origin","PINK REDSOX HOODIE, PINK TSHIRT, PINK REDSOX SHORTS, SUNGLASSES"
"100023235","F160018907","2016-07-08 23:38:00.0000000","Male","Black","","Medium","Short","Medium Brown","Not of Hispanic Origin","BLK T-SHIRT, BLK SHORTS, BLK HIGHTOP SNEAKERS"
"100023215","F160018947","2016-07-10 19:51:00.0000000","Male","White","21","Medium","","Pale","Not of Hispanic Origin","RED HOODED PULLOVER SWEATSHIRT, DARK GRAY SWEAT PANTS, WHITE NIKE SNEAKERS"
"100023230","F160018787","2016-07-05 18:00:00.0000000","Male","Black","60","","","","","BLACK T-SHIRT, BLUE JEANS, WHITE SNEAKERS"
"100023283","F160018977","2016-07-11 20:30:00.0000000","Male","Black","21","","","","",""
"100024942","F160019950","2016-08-20 00:00:00.0000000","Male","Black","19","Thin","Short","Dark Brown","Not of Hispanic Origin","WHITE T-SHIRT, GRAY SHORT"
"100023279","F160018970","2016-07-11 18:35:00.0000000","Male","Black","23","","","","",""
"100023284","F160018941","2016-07-11 00:30:00.0000000","Female","White","38","","","","",""
"100023287","F160018950","2016-07-11 13:00:00.0000000","Male","Unknown","39","","","","Hispanic Origin",""
"100023288","F160018945","2016-07-11 03:50:00.0000000","Male","Black","53","Thin","Short","Dark Brown","Unknown","BLACK HEAD SCARF,BLACK SHIRT, BLACK SWAETPANTS, BLACK SNEAKERS"
"100023285","F160018942","2016-07-11 00:30:00.0000000","Male","White","43","Stocky","Short","Brown","Hispanic Origin","BLUE JACKET, BLUE JEANS, WHITE SNEAKERS"
"100023286","F160018943","2016-07-11 03:20:00.0000000","Male","Black","28","Muscular","Short","","Not of Hispanic Origin",""
"100023282","F160018977","2016-07-11 20:30:00.0000000","Male","Black","39","Stocky","Short","Medium","Hispanic Origin",""
"100023289","F160018989","2016-07-12 01:00:00.0000000","Male","Black","29","","","","Unknown",""
"100023293","F160018992","2016-07-12 14:30:00.0000000","Male","Black","23","Medium","Thick","Brown","Not of Hispanic Origin","AMERCIAN FLAG SWEATSHIRT, BLACK TEE SHIRT, BROWN SWEATPANTS"
"100023598","F160019147","2016-07-11 00:00:00.0000000","Male","Black","14","Thin","Short","Brown","Not of Hispanic Origin","WHITE T SHIRT, BLUE-WHITE JEANS, BLACK SHORTS, WHITE SNEAKERS"
"100023290","F160018990","2016-07-12 08:30:00.0000000","Male","White","39","Thin","Short","","Not of Hispanic Origin","BLUE BALL CAP, BLUE T SHIRT, BLACK SHORTS"
"100023443","F160019072","2016-07-11 17:45:00.0000000","Male","Black","14","","","","Not of Hispanic Origin","WHITE T SHIRT, FADED STONE WASH RIPPED JEANS SHORTS, WHITE SNEAKERS NIKE AIRFORCE ONE, EARING ON LEFT EAR"
"100023390","F160019001","2016-07-12 18:50:00.0000000","Male","Black","19","","","","Not of Hispanic Origin","BLACK/WHITE CHECKERED SHIRT, BLUE JEANS, ONE WHITE AND ONE BLUE SOCK"
"100023295","F160018890","2016-07-09 00:00:00.0000000","Male","Black","16","Thin","Curly","Medium Brown","Hispanic Origin",""
"100023296","F160018888","2016-07-09 01:30:00.0000000","Male","Black","15","Thin","Curly","Medium Brown","Hispanic Origin","BLACK HOODIE, BLUE JEANS, BLACK SNEAKERS"
"100023298","F160019024","2016-07-13 13:55:00.0000000","Male","White","28","Medium","Short","Light","Not of Hispanic Origin","BLUE ""I LOVE HOT MOMS"" TSHIRT, BLACK SWEATSHORTS, GREEN NIKE SNEAKERS"
"100023404","F160019015","2016-07-13 02:15:00.0000000","Male","Black","18","Thin","Short","Dark Brown","Unknown","WHITE T SHIRT, GREY SWEAT SHORTS, WHITE SOCKS, WHITE SNEAKERS"
"100023299","F160019027","2016-07-13 00:00:00.0000000","Male","White","25","Medium","","Light","Hispanic Origin","BASEBALL CAP, NAVY BLUE WITH RED LETTERING RED SOX SHIRT, KHAKI SHORTS, BLACK JORDAN SANDALS AND BLACK SOCKS. BEARD ON HIS FACE."
"100023300","F160019027","2016-07-13 00:00:00.0000000","Male","White","28","Medium","","Light","Hispanic Origin","PARTIALLY BALD, WITH A BEARD, WHITE T-SHIRT WITH BLACK LETTERING, WHITE SHORTS, BLACK NIKE SANDALS."
"100023303","F160019002","2016-07-09 22:23:00.0000000","Male","Black","18","Small","Short","Dark Brown","Hispanic Origin","DARK SHIRT, BLUE SHORTS."
"100023304","F160019002","2016-07-09 22:23:00.0000000","Male","White","16","Thin","Short","Light Brown","Hispanic Origin","GREY SWEATSHIRT, BLACK SHIRT, RED SHORTS."
"100023302","F160019002","2016-07-09 22:23:00.0000000","Male","White","16","Thin","Short","Light Brown","Hispanic Origin","WHITE T-SHIRT, TAN SHORTS."
"100023809","F160019284","2016-07-24 02:00:00.0000000","Male","White","16","Thin","Straight","Light","Hispanic Origin","T SHIRT, SHORTS, BACK PACK"
"100023305","F160019031","2016-07-13 19:30:00.0000000","Male","White","16","Thin","Long","Light","Hispanic Origin","BLACK T- SHIRT, WHITE PANTS, WHITE TENNIS SHOES."
"100023306","F160019031","2016-07-13 19:30:00.0000000","Male","White","21","Small","Short","Light","Hispanic Origin","BLUE BASEBALL CAP, SHORT SLEEVE SHIRT, JEAN SHORTS."
"100023328","F160018953","2016-07-11 11:52:00.0000000","Male","Black","27","Thin","Short","Medium","","BLACK HOODIE, BLACK PANTS"
"100023351","F160018951","2016-07-11 00:00:00.0000000","Male","Black","23","Medium","Short","","Not of Hispanic Origin","RED HOODY, WHITE TSHIRT, BLUE JEANS"
"100023323","F160019044","2016-07-13 19:59:00.0000000","Male","Black","19","","","","",""
"100023325","F160018953","2016-07-11 11:52:00.0000000","Male","Black","30","Medium","Short","Medium","","BLUE AND RED RED SOX JACKET, BLACK PANTS"
"100023352","F160018991","2016-07-12 14:40:00.0000000","Male","Black","27","Thin","Short","Light Brown","Not of Hispanic Origin","BLACK T SHIRT, BLUE JEAN SHORTS"
"100023376","F160019020","2016-07-12 18:30:00.0000000","Male","Black","31","Thin","","Light Brown","Hispanic Origin","BLACK TANK TOP, BLACK WITH RED STRIPE BASKETBALL SHORTS"
"100023353","F160018951","2016-07-11 00:00:00.0000000","Male","Black","23","Small","Braids","Dark Brown","Not of Hispanic Origin","BRAIDS, NAVY BLUE COAT, BLUE JEANS"
"100023361","F160018959","2016-07-10 17:50:00.0000000","Male","Black","22","Thin","Braids","Medium","Not of Hispanic Origin","BLK HOODIE, BLK FACEMASK, DRK BLUE JEAN JACKET, BLUE JEANS, RED/YELLOW SNKS"
"100023363","F160018981","2016-07-11 23:02:00.0000000","Male","White","23","Medium","Braids","Light","Hispanic Origin","WHITE T-SHIRT, BLUE JEAN"
"100025406","F160020194","2016-08-31 03:15:00.0000000","Male","Black","31","Heavy","Short","Dark Brown","Not of Hispanic Origin",""
"100023408","F160019053","2016-07-14 08:30:00.0000000","Male","Asian","23","Thin","Short","Black","Hispanic Origin","GRAY SHORT-SLEEVE COLLARED SHIRT, GREEN SHORT CARGO PANTS."
"100023409","F160019053","2016-07-14 08:30:00.0000000","Male","Black","","","","","",""
"100023410","F160019055","2016-06-22 14:00:00.0000000","Male","Black","","Medium","Braids","Medium","Unknown",""
"100023399","F160019051","2016-07-14 01:29:00.0000000","Male","White","24","","","","Hispanic Origin",""
"100023406","F160019014","2016-07-13 02:00:00.0000000","Male","Black","33","Thin","Braids","Medium","","SHOULDER LENGTH PIGTAIL BRAIDS, BLUE TSHIRT, JEANS"
"100023401","F160018971","2016-07-11 21:00:00.0000000","Male","Black","50","Average","Long","Dark","Hispanic Origin","BLACK PANTS GREY T SHIRT"
"100023411","F160019057","2016-07-14 11:20:00.0000000","Male","Black","50","Thin","Afro","Dark","Not of Hispanic Origin","TAN PANTS, GRAY T-SHIRT,  COWBOY HAT"
"100023856","F160019309","2016-07-25 19:30:00.0000000","Male","Black","19","Thin","Short","Medium Brown","Unknown","WHITE POLO SHIRT, BLUE JEANS, WHITE SNEAKERS, BLACK BACKPACK"
"100023413","F160019060","2016-07-14 13:10:00.0000000","Male","White","30","Thin","Short","Fair","Not of Hispanic Origin","BLACK SHORTS, GRAY T-SHIRT"
"100023421","F160019063","2016-07-14 00:00:00.0000000","Male","Black","37","Heavy","","Medium Brown","Not of Hispanic Origin","RED RAPTORS JERSEY, BLUE JEANS"
"100023420","F160019062","2016-07-13 22:51:00.0000000","Male","White","30","Medium","Short","Freckled","Not of Hispanic Origin","WHITE CELTICS JERSEY, CAMO SHORTS, BACK PACK"
"100023564","F160019088","2016-07-15 01:00:00.0000000","Male","White","20","","","","",""
"100023447","F160019068","2016-07-14 17:55:00.0000000","Male","White","18","Thin","Curly","Light Brown","Hispanic Origin","BLUE LONG SLEEVE SHIRT, BLUE ROLLED UP JEANS, BLACK SLIPPERS"
"100023435","F160018968","2016-07-11 18:00:00.0000000","Male","Black","33","Thin","Braids","Dark","Not of Hispanic Origin",""
"100023436","F160018978","2016-07-11 00:00:00.0000000","Male","Black","31","Heavy","Short","Brown","Not of Hispanic Origin","BLACK PATRIOTS HAT, BLACK SHORT SLEEVE DRESS SHIRT, TAN CARGO PANTS, BLACK SNEAKERS"
"100023437","F160018995","2016-07-12 14:01:00.0000000","Male","Black","32","Thin","Braids","Dark","Not of Hispanic Origin","BLACK SCALLY CAP, LIGHT BLUE HOODED SWEATSHIRT, BLACK PANTS, RED SNEAKERS"
"100023450","F160019080","2016-07-14 22:00:00.0000000","Male","Black","38","","","","",""
"100023457","F160019093","2016-07-15 13:00:00.0000000","Male","Black","23","Medium","Short","Medium Brown","Not of Hispanic Origin","BLACK BULLS HAT, BIG SQUARE EARRINGS, WHITE T-SHIRT, RED SHORTS, WHITE NIKE AF1 SNEAKERS"
"100023451","F160019069","2016-07-14 18:03:00.0000000","Male","White","48","Heavy","","Light","","BLACK SHIRT, TAN SHORTS."
"100023454","F160019085","2016-07-15 01:40:00.0000000","Male","White","22","Medium","Short","Medium","Hispanic Origin","RED RED SOX SHIRT, BLUE JEANS"
"100023455","F160019084","2016-07-15 00:00:00.0000000","Male","White","62","","","","","BLACK PANTS, GREY T SHIRT"
"100023461","F160018834","2016-07-06 21:30:00.0000000","Male","Black","39","Medium","Braids","Medium Brown","Not of Hispanic Origin","YELLOW SHIRT, GREY SHORTS"
"100023466","F160019103","2016-07-16 03:00:00.0000000","Male","Unknown","34","Medium","","","",""
"100023465","F160019103","2016-07-16 03:00:00.0000000","Male","Black","51","Muscular","Short","Brown","",""
"100023467","F160018985","2016-07-12 00:00:00.0000000","Male","White","48","Heavy","Short","Pale","Not of Hispanic Origin","SHIRTLESS, BLACK PANTS"
"100023468","F160018985","2016-07-12 00:00:00.0000000","Male","White","36","Thin","Bald","Fair","Not of Hispanic Origin",""
"100023472","F160019107","2016-07-16 11:40:00.0000000","Male","Black","28","","","","",""
"100023568","F160019105","2016-07-15 23:57:00.0000000","Male","White","20","Heavy","Thick","","Not of Hispanic Origin","BLACK POLO, KHAKI SHORTS, BLACK SHOES"
"100023569","F160019105","2016-07-15 23:57:00.0000000","Male","White","21","Thin","Short","Fair","Not of Hispanic Origin","BLUE POLO, KHAKI SHORTS, BROWN SHOES"
"100023473","F160019098","2016-07-15 18:41:00.0000000","Male","White","27","Medium","Short","Light","Not of Hispanic Origin","BLUE POLO SHIRT, BLACK SHORTS W/ PLAID DESIIGN"
"100023477","F160019110","2016-07-16 14:10:00.0000000","Male","Black","33","Thin","Short","Dark","Hispanic Origin","TAN HAT, RED LONG SLEEVE T-SHIRT, BLUE JEANS, RED NIKE SNEAKERS"
"100023487","F160017789","2016-06-01 10:15:00.0000000","Female","White","52","Thin","Long","","Hispanic Origin","GREEN HOODED SWEATSHIRT, DARK PANTS"
"100023488","F160017789","2016-06-01 10:15:00.0000000","Male","White","37","Medium","Short","","Hispanic Origin","BLACK T-SHIRT, BLACK JEANS, GRAY AND BLACK SNEAKERS"
"100023479","F160017790","2016-05-31 11:30:00.0000000","Female","White","34","","","","Not of Hispanic Origin",""
"100023480","F160017790","2016-05-31 11:30:00.0000000","Female","White","38","","","","Not of Hispanic Origin",""
"100023485","F160017789","2016-06-01 10:15:00.0000000","Male","Black","27","Medium","Short","","","GRAY T-SHIRT, JEANS"
"100023489","F160017789","2016-06-01 10:15:00.0000000","Male","White","45","","","","Hispanic Origin","RED HOODED SWEATSHIRT, BLUE JEANS, WHITE SNEAKERS"
"100023490","F160017789","2016-06-01 10:15:00.0000000","Male","White","33","","","","Hispanic Origin","GRAY HAT, GREEN SHIRT, TAN SHORTS"
"100023492","F160017789","2016-06-01 10:15:00.0000000","Male","Black","43","","","","Not of Hispanic Origin","BLUE T-SHIRT, BLUE JEANS"
"100023515","F160019123","2016-07-17 01:30:00.0000000","Male","Black","60","Average","Short","Dark","Not of Hispanic Origin","ORANGE SHIRT, BLACK PANTS, PUSHING CARRIAGE"
"100023540","F160019113","2016-07-16 16:49:00.0000000","Male","Unknown","19","","","","Not of Hispanic Origin",""
"100023504","F160019118","2016-07-16 19:21:00.0000000","Female","White","26","Thin","Long","Light","Hispanic Origin",""
"100023565","F160019128","2016-07-17 10:20:00.0000000","Female","White","29","","","","",""
"100024432","F160019657","2016-08-09 05:28:00.0000000","Female","Black","44","Small","Curly","Light Brown","Not of Hispanic Origin","BLACK DRESS, SANDALS"
"100023554","F160019156","2016-07-18 15:00:00.0000000","Male","Black","22","Muscular","Short","","Not of Hispanic Origin","THICK GOLD CHAIN W PENDANT, WHITE T SHIRT, BLACK NIKE SHORTS W/WHITE NIKE CHECK ,BLACK HIGH TOP SNEAKERS"
"100023551","F160019161","2016-07-18 18:36:00.0000000","Male","White","33","Medium","Short","Light","Hispanic Origin","WHITE TSHIRT, BLUE SHORTS"
"100023548","F160019155","2016-07-18 13:45:00.0000000","Male","Black","29","Average","Bald","","Not of Hispanic Origin","RED SHIRT, CAMO SHORTS, RED AND BLACK SNEAKERS"
"100023550","F160019161","2016-07-18 18:36:00.0000000","Male","Black","30","Muscular","Short","Medium","Not of Hispanic Origin","WHITE T-SHIRT, BLACK PANTS"
"100023555","F160019047","2016-07-13 23:20:00.0000000","Male","White","42","Thin","Short","Medium","Hispanic Origin","BLACK BASEBALL CAP, WHITE T-SHIRT, BLUE JEAN SHORTS, BLACK TENNIS SHOES, CAST ON HIS LEFT ARM."
"100023559","F160019047","2016-07-13 23:20:00.0000000","Male","White","19","Thin","Long","Light","Hispanic Origin","BLUE/WHITE POLO SHIRT, BLUE JEANS, WHITE TENNIS SHOES."
"100023556","F160019047","2016-07-13 23:20:00.0000000","Male","White","22","Stocky","Long","Light","Hispanic Origin","WHITE T- SHIRT, TAN CARGO SHORTS, TEAL TENNIS SHOES."
"100023557","F160019047","2016-07-13 23:20:00.0000000","Male","White","47","Heavy","Short","Light Brown","Hispanic Origin","WHITE T-SHIRT, KHAKI SHORTS, AND WHITE SNEAKERS."
"100023558","F160019047","2016-07-13 23:20:00.0000000","Male","White","19","Thin","Short","Light","Not of Hispanic Origin","CINCINATTI RED'S BASEBALL HAT (GREY), BLACK SHIRT, GREY PANTS, DARK TENNIS SHOES"
"100023562","F160019104","2016-07-16 01:55:00.0000000","Male","White","44","Stocky","Short","Light","","BLUE SHIRT, SHORTS"
"100023573","F160019151","2016-07-18 00:00:00.0000000","Male","White","22","Heavy","Short","","Not of Hispanic Origin","RED T-SHIRT AND DARK SHORTS."
"100023567","F160019125","2016-07-17 09:00:00.0000000","Male","White","45","Medium","Short","","","GREY T-SHIRT, BLUE JEANS, BLACK BACKPACK"
"100023570","F160019129","2016-07-17 10:20:00.0000000","Male","White","37","","","","",""
"100023572","F160019151","2016-07-18 00:00:00.0000000","Male","White","27","Thin","Short","Light","Not of Hispanic Origin","GREY T-SHIRT, GREY SHORTS, BLACK SNEAKERS"
"100023579","F160019164","2016-07-18 21:30:00.0000000","Male","Black","24","Medium","Afro","Light Brown","Not of Hispanic Origin","BLUE CHECKERED BUTTON DOWN SHIRT, BLUE JEANS , SNEAKERS"
"100023602","F160019148","2016-07-15 00:00:00.0000000","Male","Black","27","Thin","Braids","Light","Hispanic Origin","RED CAP, WHITE T-SHIRT, BLACK SHORTS, RED/WHITE SNEAKER, TATTOOS ON FACE, GOLD COLOR CAP ON UPPER AND LOWER TEETH, TWO LONG BRAID HAIR"
"100023604","F160019154","2016-07-18 08:20:00.0000000","Male","Black","23","Heavy","Braids","","Unknown","BLUE BOXER BRIEFS"
"100023605","F160019165","2016-07-18 18:00:00.0000000","Male","Black","25","Thin","Braids","Medium Brown","Not of Hispanic Origin","RED SHIRT, RED/WHT SWEATPANTS, RED/WHT SNEAKERS"
"100023606","F160019165","2016-07-18 18:00:00.0000000","Male","Black","22","Medium","Short","","Not of Hispanic Origin","WHT TSHIRT, BLUE JEANS, RED SNEAKERS"
"100023607","F160019165","2016-07-18 18:00:00.0000000","Male","Black","24","Thin","Short","","Not of Hispanic Origin","GRY TSHIRT W/ RED SLEEVES, BLUE JEAN CAPRIS"
"100023593","F160019162","2016-07-18 18:00:00.0000000","Male","Black","19","","","","",""
"100023595","F160019124","2016-07-17 00:00:00.0000000","Female","Black","27","","","","",""
"100023596","F160019124","2016-07-17 00:00:00.0000000","Male","Black","24","Unknown","Short","","Unknown","NAVY BLUE SHIRT, NAVY BLUE SWEATPANTS, WHITE RAG ON HIS HAND"
"100023608","F160019166","2016-07-13 02:00:00.0000000","Male","Black","19","Average","Afro","Dark Brown","Unknown","BLUE SOCCER TEE SHIRT, BLAKC SHORTS"
"100023609","F160019167","2016-07-08 03:05:00.0000000","Male","White","34","Stocky","Bald","Light","Hispanic Origin","JEANS, BUTTON UP SHIRT"
"100023610","F160019171","2016-07-19 11:15:00.0000000","Male","White","21","Medium","Short","","Hispanic Origin","THIN SIDE BURNS, WHITE TANK TOP, BLACK STRIPED BASKETBALL SHORTS, WHITE ADIDAS SHELL TOES WITH BLACK STRIPES"
"100023612","F160019174","2016-07-19 20:50:00.0000000","Male","Black","68","","","","Not of Hispanic Origin","GREY T SHIRT, BROWN KHAKI SHORTS, GREY SNEAKERS"
"100023632","F160019176","2016-07-19 19:34:00.0000000","Male","Black","25","Average","Long","Brown","Unknown","BLK SHIRT, BLUE JEANS, WHITE SNEAKERS"
"100023633","F160019176","2016-07-19 19:34:00.0000000","Male","Black","20","Average","Long","","","GREY SHIRT, BLUE JEANS, WHITE SNEAKERS."
"100023611","F160019170","2016-07-19 08:40:00.0000000","Female","White","20","Thin","Long","Light","Not of Hispanic Origin","LONG ORANGE FLEECE AND BLACK YOGA PANTS"
"100023638","F160019188","2016-07-20 09:25:00.0000000","Male","White","33","Medium","Short","Light","Not of Hispanic Origin","BLUE AND GREY SHIRT, GREY SHORTS"
"100023643","F160019163","2016-07-18 16:45:00.0000000","Male","Black","21","","","","Hispanic Origin","SUSPECTED BLOOD ASSOCIATE"
"100023644","F160019163","2016-07-18 16:45:00.0000000","Male","White","23","","","","Not of Hispanic Origin",""
"100023661","F160019203","2016-07-20 19:35:00.0000000","Male","White","23","Heavy","Short","Light","Hispanic Origin","MAROON T-SHIRT, BLACK PANTS."
"100023664","F160019149","2016-07-18 01:55:00.0000000","Male","White","33","Medium","Straight","Light","Unknown","WHITE T SHIRT, NYLON SWEATPANTS"
"100023671","F160019201","2016-07-20 19:30:00.0000000","Male","White","18","","","","Not of Hispanic Origin",""
"100023672","F160019201","2016-07-20 19:30:00.0000000","Male","White","19","","","","",""
"100023682","F160019198","2016-07-20 17:15:00.0000000","Male","White","36","Heavy","","Light","Not of Hispanic Origin","BLUE/RED SHORTS, WHITE SHIRT"
"100023662","F160019150","2016-07-18 01:45:00.0000000","Male","White","43","Muscular","","Light Brown","Hispanic Origin","T SHIRT, GREEN PATTERNED SHORTS, BALL CAP"
"100023663","F160019150","2016-07-18 01:45:00.0000000","Female","White","45","Thin","Short","Light Brown","Hispanic Origin","GREEN HAT, BLUE SHIRT, BLUE JEAN SHORTS"
"100023675","F160019214","2016-07-21 00:00:00.0000000","Male","Black","","","","","",""
"100023677","F160019215","2016-07-21 10:56:00.0000000","Male","White","51","Medium","Long","Medium","Not of Hispanic Origin","GRAY FLEECE, BLUE AND GRAY SHORTS, BLUE AND WHITE NIKE SNEAKERS"
"100023680","F160019218","2016-07-21 13:25:00.0000000","Male","White","29","","","","",""
"100023678","F160019217","2016-07-21 08:45:00.0000000","Male","Black","26","","","","",""
"100023679","F160019218","2016-07-21 13:25:00.0000000","Male","White","50","","","","",""
"100023693","F160019223","2016-07-21 16:25:00.0000000","Female","White","27","Thin","Short","Light","Not of Hispanic Origin","WHITE T-SHIRT AND CARGO PANTS, BLACK SNEAKERS"
"100024597","F160019307","2016-07-25 18:30:00.0000000","Male","Black","23","Muscular","","Dark Brown","Not of Hispanic Origin",""
"100023806","F160019228","2016-07-21 21:15:00.0000000","Male","Black","18","Heavy","Thick","Light Brown","Not of Hispanic Origin","BLUE T-SHIRT, BLUE JEAN SHORTS, RED SNEAKERS"
"100023808","F160019226","2016-07-21 21:15:00.0000000","Male","Black","23","Muscular","Short","Dark Brown","Not of Hispanic Origin","BLACK NIKE T-SHIRT, BLUE SHORTS, BLUE HAT, RED SNEAKERS"
"100023731","F160019234","2016-07-22 02:50:00.0000000","Male","White","34","","","","Not of Hispanic Origin","PLAID SHIRT, WHITE SHORTS, WHITE SNEAKERS"
"100023681","F160019209","2016-07-21 01:40:00.0000000","Male","Black","29","Thin","Short","Dark","Unknown","BLACK TANK TOP, GREY SHORTS, BLACK SHOES"
"100023695","F160019230","2016-07-22 02:17:00.0000000","Male","White","49","Stocky","Short","Fair","Unknown","WHITE T-SHIRT"
"100023697","F160019231","2016-07-22 01:28:00.0000000","Male","Black","28","Muscular","Curly","Brown","Unknown",""
"100023696","F160019229","2016-07-22 00:40:00.0000000","Male","Black","29","Thin","Short","Dark Brown","Not of Hispanic Origin","DARK RED HOLLISTER LONG SLEEVE SHIRT, GREY TANK TOP, GREY SWEATPANTS, GREY NIKE SNEAKERS"
"100023702","F160019237","2016-07-22 04:00:00.0000000","Male","Black","16","Thin","Long","Dark","Hispanic Origin","GREEN HOODY, BLUE PANTS, BLACK SNEAKERS"
"100023698","F160019231","2016-07-22 01:28:00.0000000","Male","Black","30","Heavy","Short","Dark","Unknown",""
"100023700","F160019231","2016-07-22 01:28:00.0000000","Male","Black","29","Medium","Short","Black","Unknown","GRAY SHIRT, GREEN PANTS"
"100023704","F160019238","2016-07-22 08:27:00.0000000","Female","White","37","Heavy","Long","","Hispanic Origin","GRAY T-SHIRT, PINK PANTS, BLACK CROCS"
"100023705","F160019238","2016-07-22 08:27:00.0000000","Female","White","50","Heavy","Long","","Hispanic Origin","WHITE T-SHIRT, PINK PANTS, BLACK SANDALS"
